DEALER,DEALER PROGRAM,DIST,Measure Names,Month of Rpt Month_Cal,NATL,REGION CODE,Year of Rpt Month_Cal,% Difference in Totalroct,Totalroct
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Totalroct,March,NL,SC,2016,,318
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Totalroct,April,NL,SC,2016,,316
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Totalroct,May,NL,SC,2016,,257
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Totalroct,June,NL,SC,2016,,300
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Totalroct,July,NL,SC,2016,,264
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Totalroct,August,NL,SC,2016,,344
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Totalroct,September,NL,SC,2016,,328
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Totalroct,October,NL,SC,2016,,287
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Totalroct,November,NL,SC,2016,,313
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Totalroct,December,NL,SC,2016,,316
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Totalroct,January,NL,SC,2017,,266
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Totalroct,February,NL,SC,2017,-23.101265823%,243
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Totalroct,March,NL,SC,2017,-5.031446541%,302
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Totalroct,April,NL,SC,2017,11.708860759%,353
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Totalroct,May,NL,SC,2017,19.066147860%,306
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Totalroct,June,NL,SC,2017,18.666666667%,356
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Totalroct,July,NL,SC,2017,13.257575758%,299
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Totalroct,August,NL,SC,2017,-2.325581395%,336
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Totalroct,September,NL,SC,2017,-13.719512195%,283
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Totalroct,October,NL,SC,2017,16.027874564%,333
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Totalroct,November,NL,SC,2017,2.555910543%,321
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Totalroct,December,NL,SC,2017,-16.139240506%,265
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Totalroct,January,NL,SC,2018,-1.503759398%,262
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Totalroct,February,NL,SC,2018,-6.584362140%,227
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Totalroct,February,NL,SC,2016,,251
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Totalroct,March,NL,SC,2016,,260
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Totalroct,April,NL,SC,2016,,225
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Totalroct,May,NL,SC,2016,,242
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Totalroct,June,NL,SC,2016,,262
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Totalroct,July,NL,SC,2016,,261
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Totalroct,August,NL,SC,2016,,283
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Totalroct,September,NL,SC,2016,,222
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Totalroct,October,NL,SC,2016,,218
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Totalroct,November,NL,SC,2016,,269
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Totalroct,December,NL,SC,2016,,249
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Totalroct,January,NL,SC,2017,,257
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Totalroct,February,NL,SC,2017,-8.764940239%,229
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Totalroct,March,NL,SC,2017,-2.307692308%,254
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Totalroct,April,NL,SC,2017,20.444444444%,271
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Totalroct,May,NL,SC,2017,18.595041322%,287
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Totalroct,June,NL,SC,2017,1.145038168%,265
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Totalroct,July,NL,SC,2017,13.026819923%,295
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Totalroct,August,NL,SC,2017,12.367491166%,318
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Totalroct,September,NL,SC,2017,25.675675676%,279
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Totalroct,October,NL,SC,2017,22.477064220%,267
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Totalroct,November,NL,SC,2017,-9.665427509%,243
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Totalroct,December,NL,SC,2017,0%,249
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Totalroct,January,NL,SC,2018,-16.342412451%,215
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Totalroct,February,NL,SC,2018,12.663755459%,258
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Totalroct,February,NL,SC,2016,,689
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Totalroct,March,NL,SC,2016,,663
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Totalroct,April,NL,SC,2016,,669
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Totalroct,May,NL,SC,2016,,681
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Totalroct,June,NL,SC,2016,,744
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Totalroct,July,NL,SC,2016,,726
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Totalroct,August,NL,SC,2016,,740
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Totalroct,September,NL,SC,2016,,685
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Totalroct,October,NL,SC,2016,,692
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Totalroct,November,NL,SC,2016,,494
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Totalroct,December,NL,SC,2016,,596
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Totalroct,January,NL,SC,2017,,509
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Totalroct,February,NL,SC,2017,-26.705370102%,505
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Totalroct,March,NL,SC,2017,-5.279034691%,628
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Totalroct,April,NL,SC,2017,14.200298954%,764
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Totalroct,May,NL,SC,2017,30.983847283%,892
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Totalroct,June,NL,SC,2017,9.543010753%,815
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Totalroct,July,NL,SC,2017,14.049586777%,828
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Totalroct,August,NL,SC,2017,25.135135135%,926
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Totalroct,September,NL,SC,2017,17.080291971%,802
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Totalroct,October,NL,SC,2017,26.300578035%,874
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Totalroct,November,NL,SC,2017,51.417004049%,748
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Totalroct,December,NL,SC,2017,17.449664430%,700
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Totalroct,January,NL,SC,2018,77.996070727%,906
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Totalroct,February,NL,SC,2018,57.425742574%,795
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Totalroct,February,NL,SC,2016,,722
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Totalroct,March,NL,SC,2016,,853
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Totalroct,April,NL,SC,2016,,696
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Totalroct,May,NL,SC,2016,,878
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Totalroct,June,NL,SC,2016,,749
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Totalroct,July,NL,SC,2016,,754
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Totalroct,August,NL,SC,2016,,833
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Totalroct,September,NL,SC,2016,,620
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Totalroct,October,NL,SC,2016,,671
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Totalroct,November,NL,SC,2016,,643
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Totalroct,December,NL,SC,2016,,657
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Totalroct,January,NL,SC,2017,,620
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Totalroct,February,NL,SC,2017,-23.545706371%,552
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Totalroct,March,NL,SC,2017,-13.599062134%,737
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Totalroct,April,NL,SC,2017,-25.431034483%,519
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Totalroct,May,NL,SC,2017,-23.234624146%,674
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Totalroct,June,NL,SC,2017,-10.280373832%,672
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Totalroct,July,NL,SC,2017,-21.883289125%,589
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Totalroct,August,NL,SC,2017,-20.888355342%,659
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Totalroct,September,NL,SC,2017,-9.193548387%,563
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Totalroct,October,NL,SC,2017,-1.043219076%,664
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Totalroct,November,NL,SC,2017,-10.264385692%,577
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Totalroct,December,NL,SC,2017,-12.176560122%,577
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Totalroct,January,NL,SC,2018,-7.096774194%,576
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Totalroct,February,NL,SC,2018,1.630434783%,561
TX173 VANDERGRIFF HYUNDAI,Prog,SCB,Totalroct,February,NL,SC,2016,,1369
TX173 VANDERGRIFF HYUNDAI,Prog,SCB,Totalroct,March,NL,SC,2016,,1363
TX173 VANDERGRIFF HYUNDAI,Prog,SCB,Totalroct,April,NL,SC,2016,,1444
TX173 VANDERGRIFF HYUNDAI,Prog,SCB,Totalroct,May,NL,SC,2016,,1194
TX173 VANDERGRIFF HYUNDAI,Prog,SCB,Totalroct,June,NL,SC,2016,,1448
TX173 VANDERGRIFF HYUNDAI,Prog,SCB,Totalroct,July,NL,SC,2016,,1274
TX173 VANDERGRIFF HYUNDAI,Prog,SCB,Totalroct,August,NL,SC,2016,,1353
TX173 VANDERGRIFF HYUNDAI,Prog,SCB,Totalroct,September,NL,SC,2016,,1327
TX173 VANDERGRIFF HYUNDAI,Prog,SCB,Totalroct,October,NL,SC,2016,,1211
TX173 VANDERGRIFF HYUNDAI,Prog,SCB,Totalroct,November,NL,SC,2016,,1201
TX173 VANDERGRIFF HYUNDAI,Prog,SCB,Totalroct,December,NL,SC,2016,,1258
TX173 VANDERGRIFF HYUNDAI,Prog,SCB,Totalroct,January,NL,SC,2017,,1183
TX173 VANDERGRIFF HYUNDAI,Prog,SCB,Totalroct,February,NL,SC,2017,-25.273922571%,1023
TX173 VANDERGRIFF HYUNDAI,Prog,SCB,Totalroct,March,NL,SC,2017,7.116654439%,1460
TX173 VANDERGRIFF HYUNDAI,Prog,SCB,Totalroct,April,NL,SC,2017,-4.639889197%,1377
TX173 VANDERGRIFF HYUNDAI,Prog,SCB,Totalroct,May,NL,SC,2017,20.184254606%,1435
TX173 VANDERGRIFF HYUNDAI,Prog,SCB,Totalroct,June,NL,SC,2017,0.690607735%,1458
TX173 VANDERGRIFF HYUNDAI,Prog,SCB,Totalroct,July,NL,SC,2017,4.945054945%,1337
TX173 VANDERGRIFF HYUNDAI,Prog,SCB,Totalroct,August,NL,SC,2017,8.647450111%,1470
TX173 VANDERGRIFF HYUNDAI,Prog,SCB,Totalroct,September,NL,SC,2017,3.466465712%,1373
TX173 VANDERGRIFF HYUNDAI,Prog,SCB,Totalroct,October,NL,SC,2017,10.156895128%,1334
TX173 VANDERGRIFF HYUNDAI,Prog,SCB,Totalroct,November,NL,SC,2017,21.482098251%,1459
TX173 VANDERGRIFF HYUNDAI,Prog,SCB,Totalroct,December,NL,SC,2017,8.426073132%,1364
TX173 VANDERGRIFF HYUNDAI,Prog,SCB,Totalroct,January,NL,SC,2018,24.767540152%,1476
TX173 VANDERGRIFF HYUNDAI,Prog,SCB,Totalroct,February,NL,SC,2018,37.047898338%,1402
TX174 VAN HYUNDAI,Non-Prog,SCB,Totalroct,February,NL,SC,2016,,850
TX174 VAN HYUNDAI,Non-Prog,SCB,Totalroct,March,NL,SC,2016,,885
TX174 VAN HYUNDAI,Non-Prog,SCB,Totalroct,April,NL,SC,2016,,789
TX174 VAN HYUNDAI,Non-Prog,SCB,Totalroct,May,NL,SC,2016,,750
TX174 VAN HYUNDAI,Non-Prog,SCB,Totalroct,June,NL,SC,2016,,797
TX174 VAN HYUNDAI,Non-Prog,SCB,Totalroct,July,NL,SC,2016,,996
TX174 VAN HYUNDAI,Non-Prog,SCB,Totalroct,August,NL,SC,2016,,1005
TX174 VAN HYUNDAI,Non-Prog,SCB,Totalroct,September,NL,SC,2016,,930
TX174 VAN HYUNDAI,Non-Prog,SCB,Totalroct,October,NL,SC,2016,,896
TX174 VAN HYUNDAI,Non-Prog,SCB,Totalroct,November,NL,SC,2016,,793
TX174 VAN HYUNDAI,Non-Prog,SCB,Totalroct,December,NL,SC,2016,,881
TX174 VAN HYUNDAI,Non-Prog,SCB,Totalroct,January,NL,SC,2017,,801
TX174 VAN HYUNDAI,Non-Prog,SCB,Totalroct,February,NL,SC,2017,-4%,816
TX174 VAN HYUNDAI,Non-Prog,SCB,Totalroct,March,NL,SC,2017,13.446327684%,1004
TX174 VAN HYUNDAI,Non-Prog,SCB,Totalroct,April,NL,SC,2017,26.996197719%,1002
TX174 VAN HYUNDAI,Non-Prog,SCB,Totalroct,May,NL,SC,2017,40.666666667%,1055
TX174 VAN HYUNDAI,Non-Prog,SCB,Totalroct,June,NL,SC,2017,27.478042660%,1016
TX174 VAN HYUNDAI,Non-Prog,SCB,Totalroct,July,NL,SC,2017,0.200803213%,998
TX174 VAN HYUNDAI,Non-Prog,SCB,Totalroct,August,NL,SC,2017,24.278606965%,1249
TX174 VAN HYUNDAI,Non-Prog,SCB,Totalroct,September,NL,SC,2017,17.634408602%,1094
TX174 VAN HYUNDAI,Non-Prog,SCB,Totalroct,October,NL,SC,2017,24.21875%,1113
TX174 VAN HYUNDAI,Non-Prog,SCB,Totalroct,November,NL,SC,2017,21.815889029%,966
TX174 VAN HYUNDAI,Non-Prog,SCB,Totalroct,December,NL,SC,2017,9.875141884%,968
TX174 VAN HYUNDAI,Non-Prog,SCB,Totalroct,January,NL,SC,2018,20.349563046%,964
TX174 VAN HYUNDAI,Non-Prog,SCB,Totalroct,February,NL,SC,2018,7.107843137%,874
TX175 HILEY HYUNDAI,Non-Prog,SCB,Totalroct,February,NL,SC,2016,,381
TX175 HILEY HYUNDAI,Non-Prog,SCB,Totalroct,March,NL,SC,2016,,477
TX175 HILEY HYUNDAI,Non-Prog,SCB,Totalroct,April,NL,SC,2016,,458
TX175 HILEY HYUNDAI,Non-Prog,SCB,Totalroct,May,NL,SC,2016,,592
TX175 HILEY HYUNDAI,Non-Prog,SCB,Totalroct,June,NL,SC,2016,,538
TX175 HILEY HYUNDAI,Non-Prog,SCB,Totalroct,July,NL,SC,2016,,503
TX175 HILEY HYUNDAI,Non-Prog,SCB,Totalroct,August,NL,SC,2016,,522
TX175 HILEY HYUNDAI,Non-Prog,SCB,Totalroct,September,NL,SC,2016,,416
TX175 HILEY HYUNDAI,Non-Prog,SCB,Totalroct,October,NL,SC,2016,,431
TX175 HILEY HYUNDAI,Non-Prog,SCB,Totalroct,November,NL,SC,2016,,439
TX175 HILEY HYUNDAI,Non-Prog,SCB,Totalroct,December,NL,SC,2016,,522
TX175 HILEY HYUNDAI,Non-Prog,SCB,Totalroct,January,NL,SC,2017,,520
TX175 HILEY HYUNDAI,Non-Prog,SCB,Totalroct,February,NL,SC,2017,3.412073491%,394
TX175 HILEY HYUNDAI,Non-Prog,SCB,Totalroct,March,NL,SC,2017,5.031446541%,501
TX175 HILEY HYUNDAI,Non-Prog,SCB,Totalroct,April,NL,SC,2017,19.432314410%,547
TX175 HILEY HYUNDAI,Non-Prog,SCB,Totalroct,May,NL,SC,2017,-8.108108108%,544
TX175 HILEY HYUNDAI,Non-Prog,SCB,Totalroct,June,NL,SC,2017,-0.371747212%,536
TX175 HILEY HYUNDAI,Non-Prog,SCB,Totalroct,July,NL,SC,2017,-2.783300199%,489
TX175 HILEY HYUNDAI,Non-Prog,SCB,Totalroct,August,NL,SC,2017,17.816091954%,615
TX175 HILEY HYUNDAI,Non-Prog,SCB,Totalroct,September,NL,SC,2017,29.807692308%,540
TX175 HILEY HYUNDAI,Non-Prog,SCB,Totalroct,October,NL,SC,2017,17.401392111%,506
TX175 HILEY HYUNDAI,Non-Prog,SCB,Totalroct,November,NL,SC,2017,20.956719818%,531
TX175 HILEY HYUNDAI,Non-Prog,SCB,Totalroct,December,NL,SC,2017,-21.647509579%,409
TX175 HILEY HYUNDAI,Non-Prog,SCB,Totalroct,January,NL,SC,2018,-25.384615385%,388
TX175 HILEY HYUNDAI,Non-Prog,SCB,Totalroct,February,NL,SC,2018,17.766497462%,464
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Totalroct,February,NL,SC,2016,,868
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Totalroct,March,NL,SC,2016,,1047
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Totalroct,April,NL,SC,2016,,989
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Totalroct,May,NL,SC,2016,,965
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Totalroct,June,NL,SC,2016,,1053
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Totalroct,July,NL,SC,2016,,1074
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Totalroct,August,NL,SC,2016,,1225
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Totalroct,September,NL,SC,2016,,1011
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Totalroct,October,NL,SC,2016,,908
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Totalroct,November,NL,SC,2016,,974
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Totalroct,December,NL,SC,2016,,981
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Totalroct,January,NL,SC,2017,,930
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Totalroct,February,NL,SC,2017,-5.184331797%,823
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Totalroct,March,NL,SC,2017,-14.995224451%,890
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Totalroct,April,NL,SC,2017,-2.426693630%,965
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Totalroct,May,NL,SC,2017,4.455958549%,1008
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Totalroct,June,NL,SC,2017,-3.513770180%,1016
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Totalroct,July,NL,SC,2017,-8.472998138%,983
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Totalroct,August,NL,SC,2017,-13.306122449%,1062
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Totalroct,September,NL,SC,2017,9.297725025%,1105
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Totalroct,October,NL,SC,2017,13.105726872%,1027
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Totalroct,November,NL,SC,2017,-3.490759754%,940
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Totalroct,December,NL,SC,2017,-2.548419980%,956
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Totalroct,January,NL,SC,2018,7.419354839%,999
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Totalroct,February,NL,SC,2018,11.421628190%,917
TN020 SOUTHEAST/SIGNATURE HYUNDAI,Non-Prog,SCC,Totalroct,February,NL,SC,2016,,368
TN020 SOUTHEAST/SIGNATURE HYUNDAI,Non-Prog,SCC,Totalroct,March,NL,SC,2016,,387
TN020 SOUTHEAST/SIGNATURE HYUNDAI,Non-Prog,SCC,Totalroct,April,NL,SC,2016,,348
TN020 SOUTHEAST/SIGNATURE HYUNDAI,Non-Prog,SCC,Totalroct,May,NL,SC,2016,,365
TN020 SOUTHEAST/SIGNATURE HYUNDAI,Non-Prog,SCC,Totalroct,June,NL,SC,2016,,63
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Totalroct,February,NL,SC,2016,,1514
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Totalroct,March,NL,SC,2016,,1483
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Totalroct,April,NL,SC,2016,,1391
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Totalroct,May,NL,SC,2016,,1502
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Totalroct,June,NL,SC,2016,,1564
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Totalroct,July,NL,SC,2016,,1508
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Totalroct,August,NL,SC,2016,,1677
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Totalroct,September,NL,SC,2016,,1549
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Totalroct,October,NL,SC,2016,,1385
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Totalroct,November,NL,SC,2016,,1064
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Totalroct,December,NL,SC,2016,,1172
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Totalroct,January,NL,SC,2017,,1100
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Totalroct,February,NL,SC,2017,-35.402906209%,978
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Totalroct,March,NL,SC,2017,-18.341200270%,1211
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Totalroct,April,NL,SC,2017,-9.849029475%,1254
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Totalroct,May,NL,SC,2017,-8.921438083%,1368
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Totalroct,June,NL,SC,2017,-0.767263427%,1552
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Totalroct,July,NL,SC,2017,-1.127320955%,1491
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Totalroct,August,NL,SC,2017,-9.123434705%,1524
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Totalroct,September,NL,SC,2017,-11.878631375%,1365
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Totalroct,October,NL,SC,2017,3.249097473%,1430
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Totalroct,November,NL,SC,2017,21.710526316%,1295
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Totalroct,December,NL,SC,2017,9.300341297%,1281
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Totalroct,January,NL,SC,2018,10.727272727%,1218
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Totalroct,February,NL,SC,2018,22.392638037%,1197
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Totalroct,February,NL,SC,2016,,694
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Totalroct,March,NL,SC,2016,,846
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Totalroct,April,NL,SC,2016,,733
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Totalroct,May,NL,SC,2016,,886
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Totalroct,June,NL,SC,2016,,737
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Totalroct,July,NL,SC,2016,,779
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Totalroct,August,NL,SC,2016,,775
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Totalroct,September,NL,SC,2016,,701
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Totalroct,October,NL,SC,2016,,811
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Totalroct,November,NL,SC,2016,,837
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Totalroct,December,NL,SC,2016,,879
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Totalroct,January,NL,SC,2017,,911
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Totalroct,February,NL,SC,2017,10.951008646%,770
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Totalroct,March,NL,SC,2017,5.673758865%,894
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Totalroct,April,NL,SC,2017,27.285129604%,933
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Totalroct,May,NL,SC,2017,17.945823928%,1045
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Totalroct,June,NL,SC,2017,31.750339213%,971
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Totalroct,July,NL,SC,2017,23.748395379%,964
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Totalroct,August,NL,SC,2017,6.322580645%,824
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Totalroct,September,NL,SC,2017,17.974322397%,827
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Totalroct,October,NL,SC,2017,13.316892725%,919
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Totalroct,November,NL,SC,2017,-3.703703704%,806
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Totalroct,December,NL,SC,2017,-3.299203641%,850
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Totalroct,January,NL,SC,2018,-2.744237102%,886
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Totalroct,February,NL,SC,2018,-1.038961039%,762
TX082 AUTOMAX HYUNDAI,Non-Prog,SCC,Totalroct,February,NL,SC,2016,,876
