CONSULTANT,DEALER,DEALER PROGRAM,DIST,"Month, Year of SurveyDate",NATL,REGION CODE,Avg. WREC_SCORE,Count of WREC_SCORE
Non-Prog,IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,June 2017,NL,CE,1,38
Non-Prog,IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,July 2017,NL,CE,0.954545455,44
Non-Prog,IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,August 2017,NL,CE,0.925,40
Non-Prog,IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,September 2017,NL,CE,0.882352941,34
Non-Prog,IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,January 2017,NL,CE,0.958333333,48
Non-Prog,IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,February 2017,NL,CE,1,43
Non-Prog,IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,March 2017,NL,CE,1,38
Non-Prog,IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,April 2017,NL,CE,0.981132075,53
Non-Prog,IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,May 2017,NL,CE,0.985507246,69
Non-Prog,IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,June 2017,NL,CE,0.962025316,79
Non-Prog,IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,July 2017,NL,CE,0.971830986,71
Non-Prog,IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,August 2017,NL,CE,0.9875,80
Non-Prog,IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,September 2017,NL,CE,1,65
Non-Prog,IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,January 2017,NL,CE,0.894736842,38
Non-Prog,IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,February 2017,NL,CE,0.975609756,41
Non-Prog,IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,March 2017,NL,CE,0.953488372,43
Non-Prog,IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,April 2017,NL,CE,0.888888889,63
Non-Prog,IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,May 2017,NL,CE,0.925,80
Non-Prog,IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,June 2017,NL,CE,0.861111111,72
Non-Prog,IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,July 2017,NL,CE,0.866666667,75
Non-Prog,IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,August 2017,NL,CE,0.915492958,71
Non-Prog,IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,September 2017,NL,CE,0.947368421,76
Non-Prog,IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,January 2017,NL,CE,0.9,10
Non-Prog,IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,February 2017,NL,CE,0.909090909,11
Non-Prog,IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,March 2017,NL,CE,0.8125,16
Non-Prog,IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,April 2017,NL,CE,0.833333333,12
Non-Prog,IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,May 2017,NL,CE,0.833333333,12
Non-Prog,IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,June 2017,NL,CE,0.875,16
Non-Prog,IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,July 2017,NL,CE,1,20
Non-Prog,IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,August 2017,NL,CE,1,24
Non-Prog,IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,September 2017,NL,CE,0.95,20
Non-Prog,IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,January 2017,NL,CE,0.966666667,30
Non-Prog,IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,February 2017,NL,CE,0.916666667,24
Non-Prog,IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,March 2017,NL,CE,0.967741935,31
Non-Prog,IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,April 2017,NL,CE,0.975,40
Non-Prog,IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,May 2017,NL,CE,0.977777778,45
Non-Prog,IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,June 2017,NL,CE,0.930232558,43
Non-Prog,IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,July 2017,NL,CE,0.979166667,48
Non-Prog,IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,August 2017,NL,CE,0.942028986,69
Non-Prog,IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,September 2017,NL,CE,0.972222222,72
Non-Prog,IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,January 2017,NL,CE,0.823529412,17
Non-Prog,IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,February 2017,NL,CE,1,18
Non-Prog,IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,March 2017,NL,CE,0.914285714,35
Non-Prog,IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,April 2017,NL,CE,0.964285714,28
Non-Prog,IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,May 2017,NL,CE,0.852941176,34
Non-Prog,IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,June 2017,NL,CE,0.974358974,39
Non-Prog,IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,July 2017,NL,CE,0.966666667,30
Non-Prog,IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,August 2017,NL,CE,0.888888889,45
Non-Prog,IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,September 2017,NL,CE,0.96,25
Non-Prog,IN046 DELLEN HYUNDAI,Non-Prog,CE3,January 2017,NL,CE,0.777777778,9
Non-Prog,IN046 DELLEN HYUNDAI,Non-Prog,CE3,February 2017,NL,CE,1,8
Non-Prog,IN046 DELLEN HYUNDAI,Non-Prog,CE3,March 2017,NL,CE,1,13
Non-Prog,IN046 DELLEN HYUNDAI,Non-Prog,CE3,April 2017,NL,CE,1,6
Non-Prog,IN046 DELLEN HYUNDAI,Non-Prog,CE3,May 2017,NL,CE,1,12
Non-Prog,IN046 DELLEN HYUNDAI,Non-Prog,CE3,June 2017,NL,CE,1,11
Non-Prog,IN046 DELLEN HYUNDAI,Non-Prog,CE3,July 2017,NL,CE,1,11
Non-Prog,IN046 DELLEN HYUNDAI,Non-Prog,CE3,August 2017,NL,CE,1,13
Non-Prog,IN046 DELLEN HYUNDAI,Non-Prog,CE3,September 2017,NL,CE,1,5
Non-Prog,KY012 KERRY HYUNDAI,Non-Prog,CE3,January 2017,NL,CE,0.944444444,36
Non-Prog,KY012 KERRY HYUNDAI,Non-Prog,CE3,February 2017,NL,CE,0.976744186,43
Non-Prog,KY012 KERRY HYUNDAI,Non-Prog,CE3,March 2017,NL,CE,0.914893617,47
Non-Prog,KY012 KERRY HYUNDAI,Non-Prog,CE3,April 2017,NL,CE,1,34
Non-Prog,KY012 KERRY HYUNDAI,Non-Prog,CE3,May 2017,NL,CE,0.976190476,42
Non-Prog,KY012 KERRY HYUNDAI,Non-Prog,CE3,June 2017,NL,CE,0.978723404,47
Non-Prog,KY012 KERRY HYUNDAI,Non-Prog,CE3,July 2017,NL,CE,1,38
Non-Prog,KY012 KERRY HYUNDAI,Non-Prog,CE3,August 2017,NL,CE,0.984848485,66
Non-Prog,KY012 KERRY HYUNDAI,Non-Prog,CE3,September 2017,NL,CE,1,48
Non-Prog,KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,January 2017,NL,CE,0.910714286,56
Non-Prog,KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,February 2017,NL,CE,0.913043478,46
Non-Prog,KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,March 2017,NL,CE,0.938461538,65
Non-Prog,KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,April 2017,NL,CE,0.938775510,49
Non-Prog,KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,May 2017,NL,CE,0.880952381,42
Non-Prog,KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,June 2017,NL,CE,0.819672131,61
Non-Prog,KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,July 2017,NL,CE,0.888888889,63
Non-Prog,KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,August 2017,NL,CE,0.833333333,60
Non-Prog,KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,September 2017,NL,CE,0.919354839,62
Non-Prog,OH001 SUPERIOR HYUNDAI NORTH,Non-Prog,CE3,January 2017,NL,CE,0.909090909,77
Non-Prog,OH001 SUPERIOR HYUNDAI NORTH,Non-Prog,CE3,February 2017,NL,CE,0.927835052,97
Non-Prog,OH001 SUPERIOR HYUNDAI NORTH,Non-Prog,CE3,March 2017,NL,CE,0.905660377,106
Non-Prog,OH001 SUPERIOR HYUNDAI NORTH,Non-Prog,CE3,April 2017,NL,CE,0.931818182,88
Non-Prog,OH001 SUPERIOR HYUNDAI NORTH,Non-Prog,CE3,May 2017,NL,CE,0.988095238,84
Non-Prog,OH001 SUPERIOR HYUNDAI NORTH,Non-Prog,CE3,June 2017,NL,CE,0.870370370,108
Non-Prog,OH001 SUPERIOR HYUNDAI NORTH,Non-Prog,CE3,July 2017,NL,CE,0.932203390,118
Non-Prog,OH001 SUPERIOR HYUNDAI NORTH,Non-Prog,CE3,August 2017,NL,CE,0.956140351,114
Non-Prog,OH001 SUPERIOR HYUNDAI NORTH,Non-Prog,CE3,September 2017,NL,CE,0.956043956,91
Non-Prog,OH018 COLUMBIA HYUNDAI,Non-Prog,CE3,January 2017,NL,CE,0.952380952,105
Non-Prog,OH018 COLUMBIA HYUNDAI,Non-Prog,CE3,February 2017,NL,CE,0.946428571,112
Non-Prog,OH018 COLUMBIA HYUNDAI,Non-Prog,CE3,March 2017,NL,CE,0.915966387,119
Non-Prog,OH018 COLUMBIA HYUNDAI,Non-Prog,CE3,April 2017,NL,CE,0.922330097,103
Non-Prog,OH018 COLUMBIA HYUNDAI,Non-Prog,CE3,May 2017,NL,CE,0.930693069,101
Non-Prog,OH018 COLUMBIA HYUNDAI,Non-Prog,CE3,June 2017,NL,CE,0.977941176,136
Non-Prog,OH018 COLUMBIA HYUNDAI,Non-Prog,CE3,July 2017,NL,CE,0.942148760,121
Non-Prog,OH018 COLUMBIA HYUNDAI,Non-Prog,CE3,August 2017,NL,CE,0.932330827,133
Non-Prog,OH018 COLUMBIA HYUNDAI,Non-Prog,CE3,September 2017,NL,CE,0.899224806,129
Non-Prog,OH046 SUPERIOR HYUNDAI SOUTH,Non-Prog,CE3,January 2017,NL,CE,0.921052632,38
Non-Prog,OH046 SUPERIOR HYUNDAI SOUTH,Non-Prog,CE3,February 2017,NL,CE,0.85,40
Non-Prog,OH046 SUPERIOR HYUNDAI SOUTH,Non-Prog,CE3,March 2017,NL,CE,0.962962963,54
Non-Prog,OH046 SUPERIOR HYUNDAI SOUTH,Non-Prog,CE3,April 2017,NL,CE,0.909090909,33
Non-Prog,OH046 SUPERIOR HYUNDAI SOUTH,Non-Prog,CE3,May 2017,NL,CE,0.923076923,39
Non-Prog,OH046 SUPERIOR HYUNDAI SOUTH,Non-Prog,CE3,June 2017,NL,CE,0.931818182,44
Non-Prog,OH046 SUPERIOR HYUNDAI SOUTH,Non-Prog,CE3,July 2017,NL,CE,0.897435897,39
Non-Prog,OH046 SUPERIOR HYUNDAI SOUTH,Non-Prog,CE3,August 2017,NL,CE,0.854545455,55
Non-Prog,OH046 SUPERIOR HYUNDAI SOUTH,Non-Prog,CE3,September 2017,NL,CE,0.946428571,56
Non-Prog,IN015 BALES HYUNDAI,Non-Prog,CE4,January 2017,NL,CE,1,25
Non-Prog,IN015 BALES HYUNDAI,Non-Prog,CE4,February 2017,NL,CE,1,21
Non-Prog,IN015 BALES HYUNDAI,Non-Prog,CE4,March 2017,NL,CE,1,25
Non-Prog,IN015 BALES HYUNDAI,Non-Prog,CE4,April 2017,NL,CE,0.888888889,9
Non-Prog,IN015 BALES HYUNDAI,Non-Prog,CE4,May 2017,NL,CE,1,21
Non-Prog,IN015 BALES HYUNDAI,Non-Prog,CE4,June 2017,NL,CE,0.971428571,35
Non-Prog,IN015 BALES HYUNDAI,Non-Prog,CE4,July 2017,NL,CE,0.969696970,33
Non-Prog,IN015 BALES HYUNDAI,Non-Prog,CE4,August 2017,NL,CE,0.967741935,31
Non-Prog,IN015 BALES HYUNDAI,Non-Prog,CE4,September 2017,NL,CE,0.956521739,23
Non-Prog,IN041 EVANSVILLE HYUNDAI,Non-Prog,CE4,January 2017,NL,CE,0.960784314,51
Non-Prog,IN041 EVANSVILLE HYUNDAI,Non-Prog,CE4,February 2017,NL,CE,0.963636364,55
Non-Prog,IN041 EVANSVILLE HYUNDAI,Non-Prog,CE4,March 2017,NL,CE,0.946428571,56
Non-Prog,IN041 EVANSVILLE HYUNDAI,Non-Prog,CE4,April 2017,NL,CE,0.894736842,38
Non-Prog,IN041 EVANSVILLE HYUNDAI,Non-Prog,CE4,May 2017,NL,CE,0.967741935,62
Non-Prog,IN041 EVANSVILLE HYUNDAI,Non-Prog,CE4,June 2017,NL,CE,0.973684211,76
Non-Prog,IN041 EVANSVILLE HYUNDAI,Non-Prog,CE4,July 2017,NL,CE,0.960526316,76
Non-Prog,IN041 EVANSVILLE HYUNDAI,Non-Prog,CE4,August 2017,NL,CE,0.956521739,92
Non-Prog,IN041 EVANSVILLE HYUNDAI,Non-Prog,CE4,September 2017,NL,CE,0.961038961,77
Non-Prog,IN042 DORSETT'S HYUNDAI,Non-Prog,CE4,January 2017,NL,CE,0.941176471,17
Non-Prog,IN042 DORSETT'S HYUNDAI,Non-Prog,CE4,February 2017,NL,CE,1,21
Non-Prog,IN042 DORSETT'S HYUNDAI,Non-Prog,CE4,March 2017,NL,CE,0.909090909,22
Non-Prog,IN042 DORSETT'S HYUNDAI,Non-Prog,CE4,April 2017,NL,CE,0.85,20
Non-Prog,IN042 DORSETT'S HYUNDAI,Non-Prog,CE4,May 2017,NL,CE,0.941176471,17
Non-Prog,IN042 DORSETT'S HYUNDAI,Non-Prog,CE4,June 2017,NL,CE,0.909090909,33
Non-Prog,IN042 DORSETT'S HYUNDAI,Non-Prog,CE4,July 2017,NL,CE,1,23
Non-Prog,IN042 DORSETT'S HYUNDAI,Non-Prog,CE4,August 2017,NL,CE,1,28
Non-Prog,IN042 DORSETT'S HYUNDAI,Non-Prog,CE4,September 2017,NL,CE,1,22
Non-Prog,KY006 SWOPE HYUNDAI,Non-Prog,CE4,January 2017,NL,CE,0.909090909,11
Non-Prog,KY006 SWOPE HYUNDAI,Non-Prog,CE4,February 2017,NL,CE,1,14
Non-Prog,KY006 SWOPE HYUNDAI,Non-Prog,CE4,March 2017,NL,CE,1,19
Non-Prog,KY006 SWOPE HYUNDAI,Non-Prog,CE4,April 2017,NL,CE,0.923076923,13
Non-Prog,KY006 SWOPE HYUNDAI,Non-Prog,CE4,May 2017,NL,CE,0.857142857,14
Non-Prog,KY006 SWOPE HYUNDAI,Non-Prog,CE4,June 2017,NL,CE,1,18
Non-Prog,KY006 SWOPE HYUNDAI,Non-Prog,CE4,July 2017,NL,CE,0.869565217,23
Non-Prog,KY006 SWOPE HYUNDAI,Non-Prog,CE4,August 2017,NL,CE,0.84,25
Non-Prog,KY006 SWOPE HYUNDAI,Non-Prog,CE4,September 2017,NL,CE,0.882352941,17
Non-Prog,KY009 JIM JOHNSON HYUNDAI,Non-Prog,CE4,January 2017,NL,CE,1,28
Non-Prog,KY009 JIM JOHNSON HYUNDAI,Non-Prog,CE4,February 2017,NL,CE,0.954545455,22
Non-Prog,KY009 JIM JOHNSON HYUNDAI,Non-Prog,CE4,March 2017,NL,CE,1,23
Non-Prog,KY009 JIM JOHNSON HYUNDAI,Non-Prog,CE4,April 2017,NL,CE,0.9,20
Non-Prog,KY009 JIM JOHNSON HYUNDAI,Non-Prog,CE4,May 2017,NL,CE,1,19
Non-Prog,KY009 JIM JOHNSON HYUNDAI,Non-Prog,CE4,June 2017,NL,CE,0.96,25
Non-Prog,KY009 JIM JOHNSON HYUNDAI,Non-Prog,CE4,July 2017,NL,CE,0.939393939,33
Non-Prog,KY009 JIM JOHNSON HYUNDAI,Non-Prog,CE4,August 2017,NL,CE,0.954545455,44
Non-Prog,KY009 JIM JOHNSON HYUNDAI,Non-Prog,CE4,September 2017,NL,CE,0.928571429,28
Non-Prog,KY016 HYUNDAI OF SOMERSET,Non-Prog,CE4,January 2017,NL,CE,0.952380952,21
Non-Prog,KY016 HYUNDAI OF SOMERSET,Non-Prog,CE4,February 2017,NL,CE,1,25
Non-Prog,KY016 HYUNDAI OF SOMERSET,Non-Prog,CE4,March 2017,NL,CE,0.96,25
Non-Prog,KY016 HYUNDAI OF SOMERSET,Non-Prog,CE4,April 2017,NL,CE,1,24
Non-Prog,KY016 HYUNDAI OF SOMERSET,Non-Prog,CE4,May 2017,NL,CE,1,21
Non-Prog,KY016 HYUNDAI OF SOMERSET,Non-Prog,CE4,June 2017,NL,CE,0.954545455,44
Non-Prog,KY016 HYUNDAI OF SOMERSET,Non-Prog,CE4,July 2017,NL,CE,1,30
Non-Prog,KY016 HYUNDAI OF SOMERSET,Non-Prog,CE4,August 2017,NL,CE,0.977777778,45
Non-Prog,KY016 HYUNDAI OF SOMERSET,Non-Prog,CE4,September 2017,NL,CE,0.964285714,28
Non-Prog,KY017 GATES HYUNDAI,Non-Prog,CE4,January 2017,NL,CE,1,53
Non-Prog,KY017 GATES HYUNDAI,Non-Prog,CE4,February 2017,NL,CE,0.978723404,47
Non-Prog,KY017 GATES HYUNDAI,Non-Prog,CE4,March 2017,NL,CE,0.977272727,44
Non-Prog,KY017 GATES HYUNDAI,Non-Prog,CE4,April 2017,NL,CE,0.928571429,42
Non-Prog,KY017 GATES HYUNDAI,Non-Prog,CE4,May 2017,NL,CE,1,37
Non-Prog,KY017 GATES HYUNDAI,Non-Prog,CE4,June 2017,NL,CE,0.983870968,62
Non-Prog,KY017 GATES HYUNDAI,Non-Prog,CE4,July 2017,NL,CE,0.959459459,74
Non-Prog,KY017 GATES HYUNDAI,Non-Prog,CE4,August 2017,NL,CE,0.971428571,70
Non-Prog,KY017 GATES HYUNDAI,Non-Prog,CE4,September 2017,NL,CE,0.988235294,85
Non-Prog,KY018 OXMOOR HYUNDAI,Non-Prog,CE4,January 2017,NL,CE,0.918032787,61
Non-Prog,KY018 OXMOOR HYUNDAI,Non-Prog,CE4,February 2017,NL,CE,0.959459459,74
Non-Prog,KY018 OXMOOR HYUNDAI,Non-Prog,CE4,March 2017,NL,CE,0.952380952,63
Non-Prog,KY018 OXMOOR HYUNDAI,Non-Prog,CE4,April 2017,NL,CE,0.954545455,66
Non-Prog,KY018 OXMOOR HYUNDAI,Non-Prog,CE4,May 2017,NL,CE,0.961038961,77
Non-Prog,KY018 OXMOOR HYUNDAI,Non-Prog,CE4,June 2017,NL,CE,0.954022989,87
Non-Prog,KY018 OXMOOR HYUNDAI,Non-Prog,CE4,July 2017,NL,CE,0.955056180,89
Non-Prog,KY018 OXMOOR HYUNDAI,Non-Prog,CE4,August 2017,NL,CE,0.921568627,102
Non-Prog,KY018 OXMOOR HYUNDAI,Non-Prog,CE4,September 2017,NL,CE,0.958904110,73
Non-Prog,KY021 DON MOORE HYUNDAI,Non-Prog,CE4,January 2017,NL,CE,1,19
Non-Prog,KY021 DON MOORE HYUNDAI,Non-Prog,CE4,February 2017,NL,CE,0.9,20
Non-Prog,KY021 DON MOORE HYUNDAI,Non-Prog,CE4,March 2017,NL,CE,1,29
Non-Prog,KY021 DON MOORE HYUNDAI,Non-Prog,CE4,April 2017,NL,CE,1,22
Non-Prog,KY021 DON MOORE HYUNDAI,Non-Prog,CE4,May 2017,NL,CE,0.9375,32
Non-Prog,KY021 DON MOORE HYUNDAI,Non-Prog,CE4,June 2017,NL,CE,0.971428571,35
Non-Prog,KY021 DON MOORE HYUNDAI,Non-Prog,CE4,July 2017,NL,CE,0.935483871,31
Non-Prog,KY021 DON MOORE HYUNDAI,Non-Prog,CE4,August 2017,NL,CE,1,39
Non-Prog,KY021 DON MOORE HYUNDAI,Non-Prog,CE4,September 2017,NL,CE,0.969696970,33
Non-Prog,KY022 FANNIN HYUNDAI,Non-Prog,CE4,January 2017,NL,CE,0.928571429,14
Non-Prog,KY022 FANNIN HYUNDAI,Non-Prog,CE4,February 2017,NL,CE,1,12
Non-Prog,KY022 FANNIN HYUNDAI,Non-Prog,CE4,March 2017,NL,CE,1,17
Non-Prog,KY022 FANNIN HYUNDAI,Non-Prog,CE4,April 2017,NL,CE,0.818181818,11
Non-Prog,KY022 FANNIN HYUNDAI,Non-Prog,CE4,May 2017,NL,CE,1,1
Non-Prog,KY026 GLENN HYUNDAI,Non-Prog,CE4,January 2017,NL,CE,0.964705882,85
Non-Prog,KY026 GLENN HYUNDAI,Non-Prog,CE4,February 2017,NL,CE,0.921052632,38
Non-Prog,KY028 HYUNDAI OF LOUISVILLE,Non-Prog,CE4,January 2017,NL,CE,0.892857143,28
Non-Prog,KY028 HYUNDAI OF LOUISVILLE,Non-Prog,CE4,February 2017,NL,CE,0.90625,32
Non-Prog,KY028 HYUNDAI OF LOUISVILLE,Non-Prog,CE4,March 2017,NL,CE,0.903225806,31
Non-Prog,KY028 HYUNDAI OF LOUISVILLE,Non-Prog,CE4,April 2017,NL,CE,0.916666667,12
Non-Prog,KY028 HYUNDAI OF LOUISVILLE,Non-Prog,CE4,May 2017,NL,CE,0.903225806,31
Non-Prog,KY028 HYUNDAI OF LOUISVILLE,Non-Prog,CE4,June 2017,NL,CE,0.904761905,42
Non-Prog,KY028 HYUNDAI OF LOUISVILLE,Non-Prog,CE4,July 2017,NL,CE,0.972972973,37
Non-Prog,KY028 HYUNDAI OF LOUISVILLE,Non-Prog,CE4,August 2017,NL,CE,0.965517241,29
Non-Prog,KY028 HYUNDAI OF LOUISVILLE,Non-Prog,CE4,September 2017,NL,CE,1,32
Non-Prog,KY029 TIM SHORT HYUNDAI,Non-Prog,CE4,January 2017,NL,CE,1,4
Non-Prog,KY029 TIM SHORT HYUNDAI,Non-Prog,CE4,February 2017,NL,CE,1,5
Non-Prog,KY029 TIM SHORT HYUNDAI,Non-Prog,CE4,March 2017,NL,CE,0.6,5
Non-Prog,KY029 TIM SHORT HYUNDAI,Non-Prog,CE4,April 2017,NL,CE,0.5,4
Non-Prog,KY029 TIM SHORT HYUNDAI,Non-Prog,CE4,May 2017,NL,CE,0.8,10
Non-Prog,KY029 TIM SHORT HYUNDAI,Non-Prog,CE4,June 2017,NL,CE,0.8,5
Non-Prog,KY029 TIM SHORT HYUNDAI,Non-Prog,CE4,July 2017,NL,CE,0.555555556,9
Non-Prog,KY029 TIM SHORT HYUNDAI,Non-Prog,CE4,August 2017,NL,CE,1,4
Non-Prog,KY029 TIM SHORT HYUNDAI,Non-Prog,CE4,September 2017,NL,CE,0.875,8
Non-Prog,KY030 GOLDY HYUNDAI,Non-Prog,CE4,January 2017,NL,CE,0.9375,16
Non-Prog,KY030 GOLDY HYUNDAI,Non-Prog,CE4,February 2017,NL,CE,1,8
Non-Prog,KY030 GOLDY HYUNDAI,Non-Prog,CE4,March 2017,NL,CE,1,12
Non-Prog,KY030 GOLDY HYUNDAI,Non-Prog,CE4,April 2017,NL,CE,1,5
Non-Prog,KY030 GOLDY HYUNDAI,Non-Prog,CE4,May 2017,NL,CE,0.909090909,11
Non-Prog,KY030 GOLDY HYUNDAI,Non-Prog,CE4,June 2017,NL,CE,0.857142857,7
Non-Prog,KY031 DON FRANKLIN LEXINGTON HYUNDAI,Non-Prog,CE4,August 2017,NL,CE,0.844660194,103
Non-Prog,KY031 DON FRANKLIN LEXINGTON HYUNDAI,Non-Prog,CE4,September 2017,NL,CE,0.926829268,82
Non-Prog,KY032 DON FRANKLIN NICHOLASVILLE HYU,Non-Prog,CE4,August 2017,NL,CE,0.888888889,18
Non-Prog,KY032 DON FRANKLIN NICHOLASVILLE HYU,Non-Prog,CE4,September 2017,NL,CE,0.933333333,15
Non-Prog,OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,January 2017,NL,CE,0.985294118,68
Non-Prog,OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,February 2017,NL,CE,0.957983193,119
Non-Prog,OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,March 2017,NL,CE,0.969072165,97
Non-Prog,OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,April 2017,NL,CE,0.975,80
Non-Prog,OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,May 2017,NL,CE,0.984375,64
Non-Prog,OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,June 2017,NL,CE,0.965517241,116
Non-Prog,OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,July 2017,NL,CE,0.975609756,82
Non-Prog,OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,August 2017,NL,CE,0.967479675,123
Non-Prog,OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,September 2017,NL,CE,0.961538462,104
Non-Prog,OH024 NASSIEF HYUNDAI,Non-Prog,CE5,January 2017,NL,CE,1,8
Non-Prog,OH024 NASSIEF HYUNDAI,Non-Prog,CE5,February 2017,NL,CE,1,15
Non-Prog,OH024 NASSIEF HYUNDAI,Non-Prog,CE5,March 2017,NL,CE,1,20
Non-Prog,OH024 NASSIEF HYUNDAI,Non-Prog,CE5,April 2017,NL,CE,1,9
Non-Prog,OH024 NASSIEF HYUNDAI,Non-Prog,CE5,May 2017,NL,CE,1,10
Non-Prog,OH024 NASSIEF HYUNDAI,Non-Prog,CE5,June 2017,NL,CE,1,11
Non-Prog,OH024 NASSIEF HYUNDAI,Non-Prog,CE5,July 2017,NL,CE,1,9
Non-Prog,OH024 NASSIEF HYUNDAI,Non-Prog,CE5,August 2017,NL,CE,1,19
Non-Prog,OH024 NASSIEF HYUNDAI,Non-Prog,CE5,September 2017,NL,CE,1,10
Non-Prog,OH038 WAIKEM HYUNDAI,Non-Prog,CE5,January 2017,NL,CE,0.957446809,47
Non-Prog,OH038 WAIKEM HYUNDAI,Non-Prog,CE5,February 2017,NL,CE,0.978260870,46
Non-Prog,OH038 WAIKEM HYUNDAI,Non-Prog,CE5,March 2017,NL,CE,0.96875,64
Non-Prog,OH038 WAIKEM HYUNDAI,Non-Prog,CE5,April 2017,NL,CE,0.978723404,47
Non-Prog,OH038 WAIKEM HYUNDAI,Non-Prog,CE5,May 2017,NL,CE,0.966101695,59
Non-Prog,OH038 WAIKEM HYUNDAI,Non-Prog,CE5,June 2017,NL,CE,0.971830986,71
Non-Prog,OH038 WAIKEM HYUNDAI,Non-Prog,CE5,July 2017,NL,CE,0.985507246,69
Non-Prog,OH038 WAIKEM HYUNDAI,Non-Prog,CE5,August 2017,NL,CE,0.978947368,95
Non-Prog,OH038 WAIKEM HYUNDAI,Non-Prog,CE5,September 2017,NL,CE,0.986301370,73
Non-Prog,OH041 GANLEY HYUNDAI,Non-Prog,CE5,January 2017,NL,CE,0.877551020,49
Non-Prog,OH041 GANLEY HYUNDAI,Non-Prog,CE5,February 2017,NL,CE,0.929824561,57
Non-Prog,OH041 GANLEY HYUNDAI,Non-Prog,CE5,March 2017,NL,CE,0.909090909,66
