DEALER,DEALER PROGRAM,DIST,Measure Names,"Month, Year of Rpt Month_Cal",NATL,REGION CODE,2YMC Ret %,2ymc Den Ct,2ymc Num Ct
NY126 MILLENNIUM HYUNDAI,Non-Prog,EA5,2ymc Num Ct,October 2017,NL,EA,0.587610619,,664
NY126 MILLENNIUM HYUNDAI,Non-Prog,EA5,2ymc Num Ct,November 2017,NL,EA,0.596743295,,623
NY126 MILLENNIUM HYUNDAI,Non-Prog,EA5,2ymc Num Ct,December 2017,NL,EA,0.576288660,,559
NY126 MILLENNIUM HYUNDAI,Non-Prog,EA5,2ymc Num Ct,January 2018,NL,EA,0.592057762,,492
NY126 MILLENNIUM HYUNDAI,Non-Prog,EA5,2ymc Num Ct,February 2018,NL,EA,0.573281453,,442
NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,2ymc Num Ct,February 2017,NL,EA,0.769338959,,547
NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,2ymc Num Ct,March 2017,NL,EA,0.786155748,,636
NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,2ymc Num Ct,April 2017,NL,EA,0.780065005,,720
NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,2ymc Num Ct,May 2017,NL,EA,0.780607248,,797
NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,2ymc Num Ct,June 2017,NL,EA,0.761658031,,735
NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,2ymc Num Ct,July 2017,NL,EA,0.757788945,,754
NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,2ymc Num Ct,August 2017,NL,EA,0.768700787,,781
NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,2ymc Num Ct,September 2017,NL,EA,0.767045455,,810
NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,2ymc Num Ct,October 2017,NL,EA,0.766272189,,777
NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,2ymc Num Ct,November 2017,NL,EA,0.768817204,,715
NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,2ymc Num Ct,December 2017,NL,EA,0.766514806,,673
NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,2ymc Num Ct,January 2018,NL,EA,0.773684211,,588
NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,2ymc Num Ct,February 2018,NL,EA,0.765986395,,563
NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,2ymc Num Ct,February 2017,NL,EA,0.786274510,,802
NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,2ymc Num Ct,March 2017,NL,EA,0.766028310,,920
NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,2ymc Num Ct,April 2017,NL,EA,0.784037559,,1002
NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,2ymc Num Ct,May 2017,NL,EA,0.805315615,,1212
NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,2ymc Num Ct,June 2017,NL,EA,0.815807560,,1187
NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,2ymc Num Ct,July 2017,NL,EA,0.832782551,,1260
NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,2ymc Num Ct,August 2017,NL,EA,0.829065744,,1198
NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,2ymc Num Ct,September 2017,NL,EA,0.801075269,,1192
NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,2ymc Num Ct,October 2017,NL,EA,0.796466431,,1127
NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,2ymc Num Ct,November 2017,NL,EA,0.804069329,,1067
NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,2ymc Num Ct,December 2017,NL,EA,0.838493724,,1002
NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,2ymc Num Ct,January 2018,NL,EA,0.810516772,,894
NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,2ymc Num Ct,February 2018,NL,EA,0.773320896,,829
NY131 BAY RIDGE HYUNDAI,Non-Prog,EA5,2ymc Num Ct,May 2017,NL,EA,0.354430380,,28
NY131 BAY RIDGE HYUNDAI,Non-Prog,EA5,2ymc Num Ct,June 2017,NL,EA,0.322834646,,41
NY131 BAY RIDGE HYUNDAI,Non-Prog,EA5,2ymc Num Ct,July 2017,NL,EA,0.276785714,,62
NY131 BAY RIDGE HYUNDAI,Non-Prog,EA5,2ymc Num Ct,August 2017,NL,EA,0.249027237,,64
NY131 BAY RIDGE HYUNDAI,Non-Prog,EA5,2ymc Num Ct,September 2017,NL,EA,0.231023102,,70
NY131 BAY RIDGE HYUNDAI,Non-Prog,EA5,2ymc Num Ct,October 2017,NL,EA,0.224683544,,71
NY131 BAY RIDGE HYUNDAI,Non-Prog,EA5,2ymc Num Ct,November 2017,NL,EA,0.184466019,,57
NY131 BAY RIDGE HYUNDAI,Non-Prog,EA5,2ymc Num Ct,December 2017,NL,EA,0.206686930,,68
NY131 BAY RIDGE HYUNDAI,Non-Prog,EA5,2ymc Num Ct,January 2018,NL,EA,0.218354430,,69
NY131 BAY RIDGE HYUNDAI,Non-Prog,EA5,2ymc Num Ct,February 2018,NL,EA,0.235483871,,73
NJ005 TOWNE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,February 2017,NL,EA,0.691547750,,630
NJ005 TOWNE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,March 2017,NL,EA,0.677419355,,714
NJ005 TOWNE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,April 2017,NL,EA,0.685004437,,772
NJ005 TOWNE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,May 2017,NL,EA,0.669551534,,851
NJ005 TOWNE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,June 2017,NL,EA,0.686554622,,817
NJ005 TOWNE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,July 2017,NL,EA,0.681923972,,879
NJ005 TOWNE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,August 2017,NL,EA,0.712074303,,920
NJ005 TOWNE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,September 2017,NL,EA,0.708267091,,891
NJ005 TOWNE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,October 2017,NL,EA,0.732158590,,831
NJ005 TOWNE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,November 2017,NL,EA,0.723902439,,742
NJ005 TOWNE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,December 2017,NL,EA,0.727186312,,765
NJ005 TOWNE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,January 2018,NL,EA,0.729785056,,713
NJ005 TOWNE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,February 2018,NL,EA,0.747854077,,697
NJ007 GLOBAL HYUNDAI,Non-Prog,EA6,2ymc Num Ct,February 2017,NL,EA,0.754448399,,424
NJ007 GLOBAL HYUNDAI,Non-Prog,EA6,2ymc Num Ct,March 2017,NL,EA,0.776831346,,456
NJ007 GLOBAL HYUNDAI,Non-Prog,EA6,2ymc Num Ct,April 2017,NL,EA,0.744514107,,475
NJ007 GLOBAL HYUNDAI,Non-Prog,EA6,2ymc Num Ct,May 2017,NL,EA,0.720963173,,509
NJ007 GLOBAL HYUNDAI,Non-Prog,EA6,2ymc Num Ct,June 2017,NL,EA,0.697443182,,491
NJ007 GLOBAL HYUNDAI,Non-Prog,EA6,2ymc Num Ct,July 2017,NL,EA,0.730622618,,575
NJ007 GLOBAL HYUNDAI,Non-Prog,EA6,2ymc Num Ct,August 2017,NL,EA,0.735849057,,624
NJ007 GLOBAL HYUNDAI,Non-Prog,EA6,2ymc Num Ct,September 2017,NL,EA,0.733096085,,618
NJ007 GLOBAL HYUNDAI,Non-Prog,EA6,2ymc Num Ct,October 2017,NL,EA,0.709962169,,563
NJ007 GLOBAL HYUNDAI,Non-Prog,EA6,2ymc Num Ct,November 2017,NL,EA,0.727882038,,543
NJ007 GLOBAL HYUNDAI,Non-Prog,EA6,2ymc Num Ct,December 2017,NL,EA,0.748959778,,540
NJ007 GLOBAL HYUNDAI,Non-Prog,EA6,2ymc Num Ct,January 2018,NL,EA,0.778735632,,542
NJ007 GLOBAL HYUNDAI,Non-Prog,EA6,2ymc Num Ct,February 2018,NL,EA,0.751166407,,483
NJ015 MAXON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,February 2017,NL,EA,0.578635015,,390
NJ015 MAXON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,March 2017,NL,EA,0.573748309,,424
NJ015 MAXON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,April 2017,NL,EA,0.564792176,,462
NJ015 MAXON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,May 2017,NL,EA,0.532769556,,504
NJ015 MAXON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,June 2017,NL,EA,0.563991323,,520
NJ015 MAXON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,July 2017,NL,EA,0.584677419,,580
NJ015 MAXON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,August 2017,NL,EA,0.606185567,,588
NJ015 MAXON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,September 2017,NL,EA,0.585798817,,594
NJ015 MAXON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,October 2017,NL,EA,0.577297297,,534
NJ015 MAXON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,November 2017,NL,EA,0.567844926,,498
NJ015 MAXON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,December 2017,NL,EA,0.556915545,,455
NJ015 MAXON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,January 2018,NL,EA,0.573816156,,412
NJ015 MAXON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,February 2018,NL,EA,0.567846608,,385
NJ033 PARAMUS HYUNDAI,Non-Prog,EA6,2ymc Num Ct,February 2017,NL,EA,0.554780876,,557
NJ033 PARAMUS HYUNDAI,Non-Prog,EA6,2ymc Num Ct,March 2017,NL,EA,0.535977860,,581
NJ033 PARAMUS HYUNDAI,Non-Prog,EA6,2ymc Num Ct,April 2017,NL,EA,0.513830679,,613
NJ033 PARAMUS HYUNDAI,Non-Prog,EA6,2ymc Num Ct,May 2017,NL,EA,0.520415739,,701
NJ033 PARAMUS HYUNDAI,Non-Prog,EA6,2ymc Num Ct,June 2017,NL,EA,0.5125,,697
NJ033 PARAMUS HYUNDAI,Non-Prog,EA6,2ymc Num Ct,July 2017,NL,EA,0.512396694,,744
NJ033 PARAMUS HYUNDAI,Non-Prog,EA6,2ymc Num Ct,August 2017,NL,EA,0.510810811,,756
NJ033 PARAMUS HYUNDAI,Non-Prog,EA6,2ymc Num Ct,September 2017,NL,EA,0.537364130,,791
NJ033 PARAMUS HYUNDAI,Non-Prog,EA6,2ymc Num Ct,October 2017,NL,EA,0.541543027,,730
NJ033 PARAMUS HYUNDAI,Non-Prog,EA6,2ymc Num Ct,November 2017,NL,EA,0.542880933,,652
NJ033 PARAMUS HYUNDAI,Non-Prog,EA6,2ymc Num Ct,December 2017,NL,EA,0.533498759,,645
NJ033 PARAMUS HYUNDAI,Non-Prog,EA6,2ymc Num Ct,January 2018,NL,EA,0.555555556,,590
NJ033 PARAMUS HYUNDAI,Non-Prog,EA6,2ymc Num Ct,February 2018,NL,EA,0.545971564,,576
NJ034 SANSONE'S ROUTE 1 HYUNDAI,Non-Prog,EA6,2ymc Num Ct,February 2017,NL,EA,0.673857868,,531
NJ034 SANSONE'S ROUTE 1 HYUNDAI,Non-Prog,EA6,2ymc Num Ct,March 2017,NL,EA,0.652076319,,581
NJ034 SANSONE'S ROUTE 1 HYUNDAI,Non-Prog,EA6,2ymc Num Ct,April 2017,NL,EA,0.627152989,,619
NJ034 SANSONE'S ROUTE 1 HYUNDAI,Non-Prog,EA6,2ymc Num Ct,May 2017,NL,EA,0.635463546,,706
NJ034 SANSONE'S ROUTE 1 HYUNDAI,Non-Prog,EA6,2ymc Num Ct,June 2017,NL,EA,0.633152174,,699
NJ034 SANSONE'S ROUTE 1 HYUNDAI,Non-Prog,EA6,2ymc Num Ct,July 2017,NL,EA,0.657801418,,742
NJ034 SANSONE'S ROUTE 1 HYUNDAI,Non-Prog,EA6,2ymc Num Ct,August 2017,NL,EA,0.647058824,,715
NJ034 SANSONE'S ROUTE 1 HYUNDAI,Non-Prog,EA6,2ymc Num Ct,September 2017,NL,EA,0.686691312,,743
NJ034 SANSONE'S ROUTE 1 HYUNDAI,Non-Prog,EA6,2ymc Num Ct,October 2017,NL,EA,0.683139535,,705
NJ034 SANSONE'S ROUTE 1 HYUNDAI,Non-Prog,EA6,2ymc Num Ct,November 2017,NL,EA,0.690095847,,648
NJ034 SANSONE'S ROUTE 1 HYUNDAI,Non-Prog,EA6,2ymc Num Ct,December 2017,NL,EA,0.686549708,,587
NJ034 SANSONE'S ROUTE 1 HYUNDAI,Non-Prog,EA6,2ymc Num Ct,January 2018,NL,EA,0.718881119,,514
NJ034 SANSONE'S ROUTE 1 HYUNDAI,Non-Prog,EA6,2ymc Num Ct,February 2018,NL,EA,0.748878924,,501
NJ045 LIBERTY HYUNDAI,Non-Prog,EA6,2ymc Num Ct,February 2017,NL,EA,0.641679160,,428
NJ045 LIBERTY HYUNDAI,Non-Prog,EA6,2ymc Num Ct,March 2017,NL,EA,0.658344284,,501
NJ045 LIBERTY HYUNDAI,Non-Prog,EA6,2ymc Num Ct,April 2017,NL,EA,0.6575,,526
NJ045 LIBERTY HYUNDAI,Non-Prog,EA6,2ymc Num Ct,May 2017,NL,EA,0.677236693,,598
NJ045 LIBERTY HYUNDAI,Non-Prog,EA6,2ymc Num Ct,June 2017,NL,EA,0.676709154,,584
NJ045 LIBERTY HYUNDAI,Non-Prog,EA6,2ymc Num Ct,July 2017,NL,EA,0.679829242,,637
NJ045 LIBERTY HYUNDAI,Non-Prog,EA6,2ymc Num Ct,August 2017,NL,EA,0.684042553,,643
NJ045 LIBERTY HYUNDAI,Non-Prog,EA6,2ymc Num Ct,September 2017,NL,EA,0.692631579,,658
NJ045 LIBERTY HYUNDAI,Non-Prog,EA6,2ymc Num Ct,October 2017,NL,EA,0.701042874,,605
NJ045 LIBERTY HYUNDAI,Non-Prog,EA6,2ymc Num Ct,November 2017,NL,EA,0.694478528,,566
NJ045 LIBERTY HYUNDAI,Non-Prog,EA6,2ymc Num Ct,December 2017,NL,EA,0.696614583,,535
NJ045 LIBERTY HYUNDAI,Non-Prog,EA6,2ymc Num Ct,January 2018,NL,EA,0.722222222,,520
NJ045 LIBERTY HYUNDAI,Non-Prog,EA6,2ymc Num Ct,February 2018,NL,EA,0.721739130,,498
NJ046 HUDSON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,February 2017,NL,EA,0.548148148,,518
NJ046 HUDSON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,March 2017,NL,EA,0.542783060,,628
NJ046 HUDSON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,April 2017,NL,EA,0.541604755,,729
NJ046 HUDSON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,May 2017,NL,EA,0.549898167,,810
NJ046 HUDSON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,June 2017,NL,EA,0.547398432,,768
NJ046 HUDSON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,July 2017,NL,EA,0.555236729,,774
NJ046 HUDSON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,August 2017,NL,EA,0.556396149,,809
NJ046 HUDSON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,September 2017,NL,EA,0.576117318,,825
NJ046 HUDSON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,October 2017,NL,EA,0.595826893,,771
NJ046 HUDSON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,November 2017,NL,EA,0.626001781,,703
NJ046 HUDSON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,December 2017,NL,EA,0.642436149,,654
NJ046 HUDSON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,January 2018,NL,EA,0.670353982,,606
NJ046 HUDSON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,February 2018,NL,EA,0.655851680,,566
NJ048 WAYNE AUTO MALL HYUNDAI,Non-Prog,EA6,2ymc Num Ct,February 2017,NL,EA,0.544861338,,334
NJ048 WAYNE AUTO MALL HYUNDAI,Non-Prog,EA6,2ymc Num Ct,March 2017,NL,EA,0.529927007,,363
NJ048 WAYNE AUTO MALL HYUNDAI,Non-Prog,EA6,2ymc Num Ct,April 2017,NL,EA,0.514993481,,395
NJ048 WAYNE AUTO MALL HYUNDAI,Non-Prog,EA6,2ymc Num Ct,May 2017,NL,EA,0.531325301,,441
NJ048 WAYNE AUTO MALL HYUNDAI,Non-Prog,EA6,2ymc Num Ct,June 2017,NL,EA,0.524449878,,429
NJ048 WAYNE AUTO MALL HYUNDAI,Non-Prog,EA6,2ymc Num Ct,July 2017,NL,EA,0.546856465,,461
NJ048 WAYNE AUTO MALL HYUNDAI,Non-Prog,EA6,2ymc Num Ct,August 2017,NL,EA,0.545667447,,466
NJ048 WAYNE AUTO MALL HYUNDAI,Non-Prog,EA6,2ymc Num Ct,September 2017,NL,EA,0.547428571,,479
NJ048 WAYNE AUTO MALL HYUNDAI,Non-Prog,EA6,2ymc Num Ct,October 2017,NL,EA,0.536407767,,442
NJ048 WAYNE AUTO MALL HYUNDAI,Non-Prog,EA6,2ymc Num Ct,November 2017,NL,EA,0.529566360,,403
NJ048 WAYNE AUTO MALL HYUNDAI,Non-Prog,EA6,2ymc Num Ct,December 2017,NL,EA,0.539886040,,379
NJ048 WAYNE AUTO MALL HYUNDAI,Non-Prog,EA6,2ymc Num Ct,January 2018,NL,EA,0.541329011,,334
NJ048 WAYNE AUTO MALL HYUNDAI,Non-Prog,EA6,2ymc Num Ct,February 2018,NL,EA,0.545762712,,322
NJ051 LYNNES HYUNDAI LLC,Non-Prog,EA6,2ymc Num Ct,February 2017,NL,EA,0.621722846,,332
NJ051 LYNNES HYUNDAI LLC,Non-Prog,EA6,2ymc Num Ct,March 2017,NL,EA,0.613976705,,369
NJ051 LYNNES HYUNDAI LLC,Non-Prog,EA6,2ymc Num Ct,April 2017,NL,EA,0.619613670,,417
NJ051 LYNNES HYUNDAI LLC,Non-Prog,EA6,2ymc Num Ct,May 2017,NL,EA,0.615912209,,449
NJ051 LYNNES HYUNDAI LLC,Non-Prog,EA6,2ymc Num Ct,June 2017,NL,EA,0.633531157,,427
NJ051 LYNNES HYUNDAI LLC,Non-Prog,EA6,2ymc Num Ct,July 2017,NL,EA,0.652835408,,472
NJ051 LYNNES HYUNDAI LLC,Non-Prog,EA6,2ymc Num Ct,August 2017,NL,EA,0.655450875,,487
NJ051 LYNNES HYUNDAI LLC,Non-Prog,EA6,2ymc Num Ct,September 2017,NL,EA,0.658598726,,517
NJ051 LYNNES HYUNDAI LLC,Non-Prog,EA6,2ymc Num Ct,October 2017,NL,EA,0.660919540,,460
NJ051 LYNNES HYUNDAI LLC,Non-Prog,EA6,2ymc Num Ct,November 2017,NL,EA,0.659259259,,445
NJ051 LYNNES HYUNDAI LLC,Non-Prog,EA6,2ymc Num Ct,December 2017,NL,EA,0.636650869,,403
NJ051 LYNNES HYUNDAI LLC,Non-Prog,EA6,2ymc Num Ct,January 2018,NL,EA,0.619377163,,358
NJ051 LYNNES HYUNDAI LLC,Non-Prog,EA6,2ymc Num Ct,February 2018,NL,EA,0.594890511,,326
NJ055 PHILLIPSBURG EASTON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,February 2017,NL,EA,0.812765957,,191
NJ055 PHILLIPSBURG EASTON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,March 2017,NL,EA,0.744680851,,175
NJ055 PHILLIPSBURG EASTON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,April 2017,NL,EA,0.796747967,,196
NJ055 PHILLIPSBURG EASTON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,May 2017,NL,EA,0.761744966,,227
NJ055 PHILLIPSBURG EASTON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,June 2017,NL,EA,0.803448276,,233
NJ055 PHILLIPSBURG EASTON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,July 2017,NL,EA,0.774603175,,244
NJ055 PHILLIPSBURG EASTON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,August 2017,NL,EA,0.841379310,,244
NJ055 PHILLIPSBURG EASTON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,September 2017,NL,EA,0.902027027,,267
NJ055 PHILLIPSBURG EASTON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,October 2017,NL,EA,0.931297710,,244
NJ055 PHILLIPSBURG EASTON HYUNDAI,Non-Prog,EA6,2ymc Num Ct,November 2017,NL,EA,0.919678715,,229
NJ058 ROUTE 46 HYUNDAI,Non-Prog,EA6,2ymc Num Ct,February 2017,NL,EA,0.550084890,,324
NJ058 ROUTE 46 HYUNDAI,Non-Prog,EA6,2ymc Num Ct,March 2017,NL,EA,0.516380655,,331
NJ058 ROUTE 46 HYUNDAI,Non-Prog,EA6,2ymc Num Ct,April 2017,NL,EA,0.525936599,,365
NJ058 ROUTE 46 HYUNDAI,Non-Prog,EA6,2ymc Num Ct,May 2017,NL,EA,0.538754765,,424
NJ058 ROUTE 46 HYUNDAI,Non-Prog,EA6,2ymc Num Ct,June 2017,NL,EA,0.561855670,,436
NJ058 ROUTE 46 HYUNDAI,Non-Prog,EA6,2ymc Num Ct,July 2017,NL,EA,0.551330798,,435
NJ058 ROUTE 46 HYUNDAI,Non-Prog,EA6,2ymc Num Ct,August 2017,NL,EA,0.567123288,,414
NJ058 ROUTE 46 HYUNDAI,Non-Prog,EA6,2ymc Num Ct,September 2017,NL,EA,0.528704940,,396
NJ058 ROUTE 46 HYUNDAI,Non-Prog,EA6,2ymc Num Ct,October 2017,NL,EA,0.544607190,,409
NJ058 ROUTE 46 HYUNDAI,Non-Prog,EA6,2ymc Num Ct,November 2017,NL,EA,0.489388265,,392
NJ058 ROUTE 46 HYUNDAI,Non-Prog,EA6,2ymc Num Ct,December 2017,NL,EA,0.517329910,,403
NJ058 ROUTE 46 HYUNDAI,Non-Prog,EA6,2ymc Num Ct,January 2018,NL,EA,0.563253012,,374
NJ058 ROUTE 46 HYUNDAI,Non-Prog,EA6,2ymc Num Ct,February 2018,NL,EA,0.574638844,,358
NY119 CENTRAL AVENUE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,February 2017,NL,EA,0.692022263,,373
NY119 CENTRAL AVENUE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,March 2017,NL,EA,0.698541329,,431
NY119 CENTRAL AVENUE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,April 2017,NL,EA,0.717357911,,467
NY119 CENTRAL AVENUE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,May 2017,NL,EA,0.714864865,,529
NY119 CENTRAL AVENUE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,June 2017,NL,EA,0.710526316,,594
NY119 CENTRAL AVENUE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,July 2017,NL,EA,0.692731278,,629
NY119 CENTRAL AVENUE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,August 2017,NL,EA,0.700107875,,649
NY119 CENTRAL AVENUE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,September 2017,NL,EA,0.715506716,,586
NY119 CENTRAL AVENUE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,October 2017,NL,EA,0.751420455,,529
NY119 CENTRAL AVENUE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,November 2017,NL,EA,0.746031746,,470
NY119 CENTRAL AVENUE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,December 2017,NL,EA,0.744680851,,455
NY119 CENTRAL AVENUE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,January 2018,NL,EA,0.723509934,,437
NY119 CENTRAL AVENUE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,February 2018,NL,EA,0.737847222,,425
NY129 ROCKLAND HYUNDAI,Non-Prog,EA6,2ymc Num Ct,February 2017,NL,EA,0.465818760,,293
NY129 ROCKLAND HYUNDAI,Non-Prog,EA6,2ymc Num Ct,March 2017,NL,EA,0.436974790,,312
NY129 ROCKLAND HYUNDAI,Non-Prog,EA6,2ymc Num Ct,April 2017,NL,EA,0.446969697,,354
NY129 ROCKLAND HYUNDAI,Non-Prog,EA6,2ymc Num Ct,May 2017,NL,EA,0.455303933,,382
NY129 ROCKLAND HYUNDAI,Non-Prog,EA6,2ymc Num Ct,June 2017,NL,EA,0.479643766,,377
NY129 ROCKLAND HYUNDAI,Non-Prog,EA6,2ymc Num Ct,July 2017,NL,EA,0.475308642,,385
NY129 ROCKLAND HYUNDAI,Non-Prog,EA6,2ymc Num Ct,August 2017,NL,EA,0.471626734,,374
NY129 ROCKLAND HYUNDAI,Non-Prog,EA6,2ymc Num Ct,September 2017,NL,EA,0.495857988,,419
NY129 ROCKLAND HYUNDAI,Non-Prog,EA6,2ymc Num Ct,October 2017,NL,EA,0.511194030,,411
NY129 ROCKLAND HYUNDAI,Non-Prog,EA6,2ymc Num Ct,November 2017,NL,EA,0.513262599,,387
NY129 ROCKLAND HYUNDAI,Non-Prog,EA6,2ymc Num Ct,December 2017,NL,EA,0.503703704,,340
NY129 ROCKLAND HYUNDAI,Non-Prog,EA6,2ymc Num Ct,January 2018,NL,EA,0.533783784,,316
NY129 ROCKLAND HYUNDAI,Non-Prog,EA6,2ymc Num Ct,February 2018,NL,EA,0.528145695,,319
NY133 ISLAND HYUNDAI,Non-Prog,EA6,2ymc Num Ct,February 2017,NL,EA,0.416204218,,375
NY133 ISLAND HYUNDAI,Non-Prog,EA6,2ymc Num Ct,March 2017,NL,EA,0.400793651,,404
NY133 ISLAND HYUNDAI,Non-Prog,EA6,2ymc Num Ct,April 2017,NL,EA,0.406858202,,439
NY133 ISLAND HYUNDAI,Non-Prog,EA6,2ymc Num Ct,May 2017,NL,EA,0.438934803,,478
NY133 ISLAND HYUNDAI,Non-Prog,EA6,2ymc Num Ct,June 2017,NL,EA,0.464722484,,494
NY133 ISLAND HYUNDAI,Non-Prog,EA6,2ymc Num Ct,July 2017,NL,EA,0.486033520,,522
NY133 ISLAND HYUNDAI,Non-Prog,EA6,2ymc Num Ct,August 2017,NL,EA,0.472712007,,563
NY133 ISLAND HYUNDAI,Non-Prog,EA6,2ymc Num Ct,September 2017,NL,EA,0.467563291,,591
NY133 ISLAND HYUNDAI,Non-Prog,EA6,2ymc Num Ct,October 2017,NL,EA,0.44765625,,573
NY133 ISLAND HYUNDAI,Non-Prog,EA6,2ymc Num Ct,November 2017,NL,EA,0.465116279,,560
NY133 ISLAND HYUNDAI,Non-Prog,EA6,2ymc Num Ct,December 2017,NL,EA,0.473636364,,521
NY133 ISLAND HYUNDAI,Non-Prog,EA6,2ymc Num Ct,January 2018,NL,EA,0.504587156,,495
NY133 ISLAND HYUNDAI,Non-Prog,EA6,2ymc Num Ct,February 2018,NL,EA,0.494035785,,497
NY134 NEW ROCHELLE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,February 2017,NL,EA,0.643233743,,366
NY134 NEW ROCHELLE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,March 2017,NL,EA,0.619047619,,416
NY134 NEW ROCHELLE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,April 2017,NL,EA,0.611039795,,476
NY134 NEW ROCHELLE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,May 2017,NL,EA,0.571593533,,495
NY134 NEW ROCHELLE HYUNDAI,Non-Prog,EA6,2ymc Num Ct,June 2017,NL,EA,0.522673031,,438
