DEALER,DEALER PROGRAM,DIST,Measure Names,Month of Rpt Month_Cal,NATL,REGION CODE,Year of Rpt Month_Cal,% Difference in Cproct,Cproct
CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,Cproct,July,NL,WE,2016,,940
CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,Cproct,August,NL,WE,2016,,1004
CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,Cproct,September,NL,WE,2016,,954
CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,Cproct,October,NL,WE,2016,,950
CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,Cproct,November,NL,WE,2016,,982
CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,Cproct,December,NL,WE,2016,,938
CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,Cproct,January,NL,WE,2017,,884
CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,Cproct,February,NL,WE,2017,-25.341130604%,766
CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,Cproct,March,NL,WE,2017,-7.175712971%,1009
CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,Cproct,April,NL,WE,2017,-6.190975866%,894
CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,Cproct,May,NL,WE,2017,-1.366742597%,866
CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,Cproct,June,NL,WE,2017,-6.409048068%,993
CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,Cproct,July,NL,WE,2017,-7.659574468%,868
CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,Cproct,August,NL,WE,2017,-18.924302789%,814
CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,Cproct,September,NL,WE,2017,-17.714884696%,785
CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,Cproct,October,NL,WE,2017,-14.736842105%,810
CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,Cproct,November,NL,WE,2017,-24.949083503%,737
CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,Cproct,December,NL,WE,2017,-18.017057569%,769
CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,Cproct,January,NL,WE,2018,-10.972850679%,787
CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,Cproct,February,NL,WE,2018,1.827676240%,780
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cproct,February,NL,WE,2016,,1258
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cproct,March,NL,WE,2016,,1241
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cproct,April,NL,WE,2016,,1196
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cproct,May,NL,WE,2016,,1200
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cproct,June,NL,WE,2016,,1296
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cproct,July,NL,WE,2016,,1293
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cproct,August,NL,WE,2016,,1418
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cproct,September,NL,WE,2016,,1225
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cproct,October,NL,WE,2016,,1232
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cproct,November,NL,WE,2016,,1201
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cproct,December,NL,WE,2016,,1150
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cproct,January,NL,WE,2017,,1259
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cproct,February,NL,WE,2017,-12.162162162%,1105
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cproct,March,NL,WE,2017,4.109589041%,1292
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cproct,April,NL,WE,2017,1.170568562%,1210
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cproct,May,NL,WE,2017,0%,1200
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cproct,June,NL,WE,2017,9.104938272%,1414
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cproct,July,NL,WE,2017,-0.618716164%,1285
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cproct,August,NL,WE,2017,4.090267983%,1476
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cproct,September,NL,WE,2017,21.632653061%,1490
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cproct,October,NL,WE,2017,6.980519481%,1318
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cproct,November,NL,WE,2017,4.079933389%,1250
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cproct,December,NL,WE,2017,14.608695652%,1318
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cproct,January,NL,WE,2018,11.914217633%,1409
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cproct,February,NL,WE,2018,13.212669683%,1251
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cproct,February,NL,WE,2016,,352
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cproct,March,NL,WE,2016,,383
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cproct,April,NL,WE,2016,,374
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cproct,May,NL,WE,2016,,351
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cproct,June,NL,WE,2016,,410
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cproct,July,NL,WE,2016,,406
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cproct,August,NL,WE,2016,,401
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cproct,September,NL,WE,2016,,411
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cproct,October,NL,WE,2016,,430
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cproct,November,NL,WE,2016,,397
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cproct,December,NL,WE,2016,,434
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cproct,January,NL,WE,2017,,409
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cproct,February,NL,WE,2017,9.943181818%,387
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cproct,March,NL,WE,2017,23.759791123%,474
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cproct,April,NL,WE,2017,16.310160428%,435
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cproct,May,NL,WE,2017,35.897435897%,477
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cproct,June,NL,WE,2017,62.926829268%,668
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cproct,July,NL,WE,2017,97.536945813%,802
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cproct,August,NL,WE,2017,81.047381546%,726
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cproct,September,NL,WE,2017,56.690997567%,644
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cproct,October,NL,WE,2017,44.883720930%,623
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cproct,November,NL,WE,2017,8.060453401%,429
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cproct,December,NL,WE,2017,41.935483871%,616
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cproct,January,NL,WE,2018,64.547677262%,673
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cproct,February,NL,WE,2018,65.891472868%,642
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cproct,February,NL,WE,2016,,440
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cproct,March,NL,WE,2016,,568
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cproct,April,NL,WE,2016,,390
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cproct,May,NL,WE,2016,,451
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cproct,June,NL,WE,2016,,494
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cproct,July,NL,WE,2016,,485
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cproct,August,NL,WE,2016,,499
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cproct,September,NL,WE,2016,,527
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cproct,October,NL,WE,2016,,538
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cproct,November,NL,WE,2016,,452
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cproct,December,NL,WE,2016,,556
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cproct,January,NL,WE,2017,,535
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cproct,February,NL,WE,2017,10%,484
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cproct,March,NL,WE,2017,3.169014085%,586
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cproct,April,NL,WE,2017,52.820512821%,596
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cproct,May,NL,WE,2017,32.594235033%,598
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cproct,June,NL,WE,2017,19.028340081%,588
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cproct,July,NL,WE,2017,24.329896907%,603
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cproct,August,NL,WE,2017,38.476953908%,691
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cproct,September,NL,WE,2017,21.252371917%,639
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cproct,October,NL,WE,2017,12.453531599%,605
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cproct,November,NL,WE,2017,31.637168142%,595
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cproct,December,NL,WE,2017,5.215827338%,585
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cproct,January,NL,WE,2018,35.887850467%,727
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cproct,February,NL,WE,2018,53.512396694%,743
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cproct,February,NL,WE,2016,,325
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cproct,March,NL,WE,2016,,396
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cproct,April,NL,WE,2016,,346
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cproct,May,NL,WE,2016,,386
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cproct,June,NL,WE,2016,,344
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cproct,July,NL,WE,2016,,394
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cproct,August,NL,WE,2016,,414
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cproct,September,NL,WE,2016,,371
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cproct,October,NL,WE,2016,,415
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cproct,November,NL,WE,2016,,248
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cproct,December,NL,WE,2016,,299
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cproct,January,NL,WE,2017,,302
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cproct,February,NL,WE,2017,-80.923076923%,62
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cproct,June,NL,WE,2017,18.604651163%,408
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cproct,July,NL,WE,2017,-11.928934010%,347
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cproct,August,NL,WE,2017,-21.739130435%,324
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cproct,September,NL,WE,2017,-3.234501348%,359
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cproct,October,NL,WE,2017,-19.036144578%,336
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cproct,November,NL,WE,2017,32.258064516%,328
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cproct,December,NL,WE,2017,-14.046822742%,257
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cproct,January,NL,WE,2018,14.238410596%,345
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cproct,February,NL,WE,2018,395.161290323%,307
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cproct,February,NL,WE,2016,,101
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cproct,March,NL,WE,2016,,318
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cproct,April,NL,WE,2016,,335
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cproct,May,NL,WE,2016,,346
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cproct,June,NL,WE,2016,,335
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cproct,July,NL,WE,2016,,378
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cproct,August,NL,WE,2016,,349
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cproct,September,NL,WE,2016,,372
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cproct,October,NL,WE,2016,,284
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cproct,November,NL,WE,2016,,368
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cproct,December,NL,WE,2016,,347
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cproct,January,NL,WE,2017,,363
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cproct,February,NL,WE,2017,241.584158416%,345
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cproct,March,NL,WE,2017,27.987421384%,407
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cproct,April,NL,WE,2017,24.179104478%,416
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cproct,May,NL,WE,2017,27.745664740%,442
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cproct,June,NL,WE,2017,40%,469
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cproct,July,NL,WE,2017,13.756613757%,430
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cproct,August,NL,WE,2017,-63.610315186%,127
CA375 GARDEN GROVE HYUNDAI,Non-Prog,WEB,Cproct,August,NL,WE,2017,,831
CA375 GARDEN GROVE HYUNDAI,Non-Prog,WEB,Cproct,September,NL,WE,2017,,1161
CA375 GARDEN GROVE HYUNDAI,Non-Prog,WEB,Cproct,October,NL,WE,2017,,1077
CA375 GARDEN GROVE HYUNDAI,Non-Prog,WEB,Cproct,November,NL,WE,2017,,948
CA375 GARDEN GROVE HYUNDAI,Non-Prog,WEB,Cproct,December,NL,WE,2017,,1036
CA375 GARDEN GROVE HYUNDAI,Non-Prog,WEB,Cproct,January,NL,WE,2018,,1088
CA375 GARDEN GROVE HYUNDAI,Non-Prog,WEB,Cproct,February,NL,WE,2018,,945
CA376 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cproct,September,NL,WE,2017,,433
CA376 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cproct,October,NL,WE,2017,,432
CA376 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cproct,November,NL,WE,2017,,509
CA376 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cproct,December,NL,WE,2017,,541
CA376 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cproct,January,NL,WE,2018,,599
CA376 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cproct,February,NL,WE,2018,,579
CA377 RUSSELL WESTBROOK HYUNDAI ANAH,Non-Prog,WEB,Cproct,August,NL,WE,2017,,306
CA377 RUSSELL WESTBROOK HYUNDAI ANAH,Non-Prog,WEB,Cproct,September,NL,WE,2017,,1102
CA377 RUSSELL WESTBROOK HYUNDAI ANAH,Non-Prog,WEB,Cproct,October,NL,WE,2017,,1073
CA377 RUSSELL WESTBROOK HYUNDAI ANAH,Non-Prog,WEB,Cproct,November,NL,WE,2017,,956
CA377 RUSSELL WESTBROOK HYUNDAI ANAH,Non-Prog,WEB,Cproct,December,NL,WE,2017,,911
CA377 RUSSELL WESTBROOK HYUNDAI ANAH,Non-Prog,WEB,Cproct,January,NL,WE,2018,,987
CA377 RUSSELL WESTBROOK HYUNDAI ANAH,Non-Prog,WEB,Cproct,February,NL,WE,2018,,943
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cproct,February,NL,WE,2016,,180
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cproct,March,NL,WE,2016,,183
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cproct,April,NL,WE,2016,,180
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cproct,May,NL,WE,2016,,163
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cproct,June,NL,WE,2016,,158
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cproct,July,NL,WE,2016,,178
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cproct,August,NL,WE,2016,,156
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cproct,September,NL,WE,2016,,150
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cproct,October,NL,WE,2016,,167
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cproct,November,NL,WE,2016,,162
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cproct,December,NL,WE,2016,,161
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cproct,January,NL,WE,2017,,156
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cproct,February,NL,WE,2017,-27.777777778%,130
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cproct,March,NL,WE,2017,-12.021857923%,161
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cproct,April,NL,WE,2017,-6.666666667%,168
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cproct,May,NL,WE,2017,1.226993865%,165
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cproct,June,NL,WE,2017,5.696202532%,167
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cproct,July,NL,WE,2017,-13.483146067%,154
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cproct,August,NL,WE,2017,2.564102564%,160
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cproct,September,NL,WE,2017,12%,168
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cproct,October,NL,WE,2017,7.784431138%,180
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cproct,November,NL,WE,2017,2.469135802%,166
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cproct,December,NL,WE,2017,-10.559006211%,144
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cproct,January,NL,WE,2018,-0.641025641%,155
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cproct,February,NL,WE,2018,38.461538462%,180
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cproct,February,NL,WE,2016,,476
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cproct,March,NL,WE,2016,,566
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cproct,April,NL,WE,2016,,517
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cproct,May,NL,WE,2016,,529
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cproct,June,NL,WE,2016,,574
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cproct,July,NL,WE,2016,,575
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cproct,August,NL,WE,2016,,646
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cproct,September,NL,WE,2016,,500
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cproct,October,NL,WE,2016,,562
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cproct,November,NL,WE,2016,,507
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cproct,December,NL,WE,2016,,560
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cproct,January,NL,WE,2017,,525
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cproct,February,NL,WE,2017,8.613445378%,517
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cproct,March,NL,WE,2017,12.014134276%,634
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cproct,April,NL,WE,2017,3.481624758%,535
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cproct,May,NL,WE,2017,-0.756143667%,525
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cproct,June,NL,WE,2017,2.613240418%,589
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cproct,July,NL,WE,2017,-6.434782609%,538
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cproct,August,NL,WE,2017,-11.145510836%,574
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cproct,September,NL,WE,2017,11.4%,557
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cproct,October,NL,WE,2017,-8.896797153%,512
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cproct,November,NL,WE,2017,3.944773176%,527
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cproct,December,NL,WE,2017,-5.178571429%,531
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cproct,January,NL,WE,2018,-0.190476190%,524
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cproct,February,NL,WE,2018,-3.481624758%,499
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cproct,February,NL,WE,2016,,162
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cproct,March,NL,WE,2016,,160
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cproct,April,NL,WE,2016,,145
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cproct,May,NL,WE,2016,,128
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cproct,June,NL,WE,2016,,168
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cproct,July,NL,WE,2016,,140
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cproct,August,NL,WE,2016,,206
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cproct,September,NL,WE,2016,,166
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cproct,October,NL,WE,2016,,160
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cproct,November,NL,WE,2016,,149
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cproct,December,NL,WE,2016,,160
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cproct,January,NL,WE,2017,,146
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cproct,February,NL,WE,2017,-20.987654321%,128
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cproct,March,NL,WE,2017,13.75%,182
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cproct,April,NL,WE,2017,-12.413793103%,127
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cproct,May,NL,WE,2017,60.9375%,206
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cproct,June,NL,WE,2017,26.785714286%,213
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cproct,July,NL,WE,2017,45.714285714%,204
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cproct,August,NL,WE,2017,33.009708738%,274
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cproct,September,NL,WE,2017,69.277108434%,281
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cproct,October,NL,WE,2017,50.625%,241
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cproct,November,NL,WE,2017,47.651006711%,220
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cproct,December,NL,WE,2017,50%,240
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cproct,January,NL,WE,2018,58.904109589%,232
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cproct,February,NL,WE,2018,72.65625%,221
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cproct,February,NL,WE,2016,,389
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cproct,March,NL,WE,2016,,363
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cproct,April,NL,WE,2016,,383
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cproct,May,NL,WE,2016,,364
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cproct,June,NL,WE,2016,,378
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cproct,July,NL,WE,2016,,413
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cproct,August,NL,WE,2016,,422
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cproct,September,NL,WE,2016,,405
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cproct,October,NL,WE,2016,,355
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cproct,November,NL,WE,2016,,331
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cproct,December,NL,WE,2016,,299
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cproct,January,NL,WE,2017,,328
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cproct,February,NL,WE,2017,-18.508997429%,317
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cproct,March,NL,WE,2017,-10.192837466%,326
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cproct,April,NL,WE,2017,-5.744125326%,361
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cproct,May,NL,WE,2017,-5.219780220%,345
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cproct,June,NL,WE,2017,2.645502646%,388
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cproct,July,NL,WE,2017,-12.590799031%,361
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cproct,August,NL,WE,2017,-20.853080569%,334
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cproct,September,NL,WE,2017,1.481481481%,411
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cproct,October,NL,WE,2017,12.957746479%,401
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cproct,November,NL,WE,2017,13.897280967%,377
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cproct,December,NL,WE,2017,7.023411371%,320
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cproct,January,NL,WE,2018,7.621951220%,353
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cproct,February,NL,WE,2018,6.624605678%,338
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cproct,February,NL,WE,2016,,615
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cproct,March,NL,WE,2016,,604
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cproct,April,NL,WE,2016,,548
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cproct,May,NL,WE,2016,,539
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cproct,June,NL,WE,2016,,629
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cproct,July,NL,WE,2016,,610
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cproct,August,NL,WE,2016,,647
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cproct,September,NL,WE,2016,,516
