CONSULTANT,DEALER,DEALER PROGRAM,DIST,"Month, Year of SurveyDate",NATL,REGION CODE,Avg. RTN_SCORE,Count of RTN_SCORE
Non-Prog,NY123 MAGUIRE HYUNDAI,Non-Prog,EAC,September 2017,NL,EA,4.157894737,19
Non-Prog,NY123 MAGUIRE HYUNDAI,Non-Prog,EAC,October 2017,NL,EA,4.4,5
Non-Prog,NY123 MAGUIRE HYUNDAI,Non-Prog,EAC,November 2017,NL,EA,4.333333333,6
Non-Prog,NY123 MAGUIRE HYUNDAI,Non-Prog,EAC,December 2017,NL,EA,3.5,6
Non-Prog,NY123 MAGUIRE HYUNDAI,Non-Prog,EAC,January 2018,NL,EA,4.230769231,13
Non-Prog,NY123 MAGUIRE HYUNDAI,Non-Prog,EAC,February 2018,NL,EA,3.833333333,6
Non-Prog,NY132 VISION HYUNDAI OF WEBSTER,Non-Prog,EAC,February 2017,NL,EA,5,24
Non-Prog,NY132 VISION HYUNDAI OF WEBSTER,Non-Prog,EAC,March 2017,NL,EA,4.703703704,27
Non-Prog,NY132 VISION HYUNDAI OF WEBSTER,Non-Prog,EAC,April 2017,NL,EA,4.866666667,30
Non-Prog,NY132 VISION HYUNDAI OF WEBSTER,Non-Prog,EAC,May 2017,NL,EA,4.619047619,21
Non-Prog,NY132 VISION HYUNDAI OF WEBSTER,Non-Prog,EAC,June 2017,NL,EA,4.769230769,52
Non-Prog,NY132 VISION HYUNDAI OF WEBSTER,Non-Prog,EAC,July 2017,NL,EA,5,33
Non-Prog,NY132 VISION HYUNDAI OF WEBSTER,Non-Prog,EAC,August 2017,NL,EA,4.916666667,48
Non-Prog,NY132 VISION HYUNDAI OF WEBSTER,Non-Prog,EAC,September 2017,NL,EA,4.904761905,42
Non-Prog,NY132 VISION HYUNDAI OF WEBSTER,Non-Prog,EAC,October 2017,NL,EA,5,7
Non-Prog,NY132 VISION HYUNDAI OF WEBSTER,Non-Prog,EAC,November 2017,NL,EA,4.863636364,22
Non-Prog,NY132 VISION HYUNDAI OF WEBSTER,Non-Prog,EAC,December 2017,NL,EA,4.809523810,21
Non-Prog,NY132 VISION HYUNDAI OF WEBSTER,Non-Prog,EAC,January 2018,NL,EA,4.866666667,30
Non-Prog,NY132 VISION HYUNDAI OF WEBSTER,Non-Prog,EAC,February 2018,NL,EA,4.730769231,26
Non-Prog,"PA019 DAVE HALLMAN HYUNDAI, INC.",Non-Prog,EAC,February 2017,NL,EA,4.75,16
Non-Prog,"PA019 DAVE HALLMAN HYUNDAI, INC.",Non-Prog,EAC,March 2017,NL,EA,4.6,20
Non-Prog,"PA019 DAVE HALLMAN HYUNDAI, INC.",Non-Prog,EAC,April 2017,NL,EA,5,18
Non-Prog,"PA019 DAVE HALLMAN HYUNDAI, INC.",Non-Prog,EAC,May 2017,NL,EA,4.578947368,19
Non-Prog,"PA019 DAVE HALLMAN HYUNDAI, INC.",Non-Prog,EAC,June 2017,NL,EA,4.538461538,26
Non-Prog,"PA019 DAVE HALLMAN HYUNDAI, INC.",Non-Prog,EAC,July 2017,NL,EA,4.818181818,22
Non-Prog,"PA019 DAVE HALLMAN HYUNDAI, INC.",Non-Prog,EAC,August 2017,NL,EA,4.875,32
Non-Prog,"PA019 DAVE HALLMAN HYUNDAI, INC.",Non-Prog,EAC,September 2017,NL,EA,4.666666667,24
Non-Prog,"PA019 DAVE HALLMAN HYUNDAI, INC.",Non-Prog,EAC,October 2017,NL,EA,4.75,4
Non-Prog,"PA019 DAVE HALLMAN HYUNDAI, INC.",Non-Prog,EAC,November 2017,NL,EA,4.222222222,9
Non-Prog,"PA019 DAVE HALLMAN HYUNDAI, INC.",Non-Prog,EAC,December 2017,NL,EA,4.5,20
Non-Prog,"PA019 DAVE HALLMAN HYUNDAI, INC.",Non-Prog,EAC,January 2018,NL,EA,4.758620690,29
Non-Prog,"PA019 DAVE HALLMAN HYUNDAI, INC.",Non-Prog,EAC,February 2018,NL,EA,4.484848485,33
Non-Prog,MA031 HADDAD HYUNDAI,Non-Prog,EAD,February 2017,NL,EA,4.744680851,47
Non-Prog,MA031 HADDAD HYUNDAI,Non-Prog,EAD,March 2017,NL,EA,4.607843137,51
Non-Prog,MA031 HADDAD HYUNDAI,Non-Prog,EAD,April 2017,NL,EA,4.666666667,36
Non-Prog,MA031 HADDAD HYUNDAI,Non-Prog,EAD,May 2017,NL,EA,4.727272727,44
Non-Prog,MA031 HADDAD HYUNDAI,Non-Prog,EAD,June 2017,NL,EA,4.727272727,44
Non-Prog,MA031 HADDAD HYUNDAI,Non-Prog,EAD,July 2017,NL,EA,4.692307692,52
Non-Prog,MA031 HADDAD HYUNDAI,Non-Prog,EAD,August 2017,NL,EA,4.379310345,58
Non-Prog,MA031 HADDAD HYUNDAI,Non-Prog,EAD,September 2017,NL,EA,4.843137255,51
Non-Prog,MA031 HADDAD HYUNDAI,Non-Prog,EAD,October 2017,NL,EA,4.75,12
Non-Prog,MA031 HADDAD HYUNDAI,Non-Prog,EAD,November 2017,NL,EA,4.777777778,18
Non-Prog,MA031 HADDAD HYUNDAI,Non-Prog,EAD,December 2017,NL,EA,4.583333333,24
Non-Prog,MA031 HADDAD HYUNDAI,Non-Prog,EAD,January 2018,NL,EA,4.487179487,39
Non-Prog,MA031 HADDAD HYUNDAI,Non-Prog,EAD,February 2018,NL,EA,4.541666667,24
Non-Prog,NJ049 FRANKLIN SUSSEX HYUNDAI,Non-Prog,EAD,February 2017,NL,EA,4.826086957,46
Non-Prog,NJ049 FRANKLIN SUSSEX HYUNDAI,Non-Prog,EAD,March 2017,NL,EA,4.924528302,53
Non-Prog,NJ049 FRANKLIN SUSSEX HYUNDAI,Non-Prog,EAD,April 2017,NL,EA,4.862068966,58
Non-Prog,NJ049 FRANKLIN SUSSEX HYUNDAI,Non-Prog,EAD,May 2017,NL,EA,4.822222222,45
Non-Prog,NJ049 FRANKLIN SUSSEX HYUNDAI,Non-Prog,EAD,June 2017,NL,EA,4.736842105,76
Non-Prog,NJ049 FRANKLIN SUSSEX HYUNDAI,Non-Prog,EAD,July 2017,NL,EA,4.859649123,57
Non-Prog,NJ049 FRANKLIN SUSSEX HYUNDAI,Non-Prog,EAD,August 2017,NL,EA,4.897435897,78
Non-Prog,NJ049 FRANKLIN SUSSEX HYUNDAI,Non-Prog,EAD,September 2017,NL,EA,4.887323944,71
Non-Prog,NJ049 FRANKLIN SUSSEX HYUNDAI,Non-Prog,EAD,October 2017,NL,EA,4.5625,16
Non-Prog,NJ049 FRANKLIN SUSSEX HYUNDAI,Non-Prog,EAD,November 2017,NL,EA,4.644444444,45
Non-Prog,NJ049 FRANKLIN SUSSEX HYUNDAI,Non-Prog,EAD,December 2017,NL,EA,4.852941176,34
Non-Prog,NJ049 FRANKLIN SUSSEX HYUNDAI,Non-Prog,EAD,January 2018,NL,EA,4.807228916,83
Non-Prog,NJ049 FRANKLIN SUSSEX HYUNDAI,Non-Prog,EAD,February 2018,NL,EA,4.604166667,48
Non-Prog,NY024 MILLER HYUNDAI,Non-Prog,EAD,February 2017,NL,EA,4.629629630,54
Non-Prog,NY024 MILLER HYUNDAI,Non-Prog,EAD,March 2017,NL,EA,4.549295775,71
Non-Prog,NY024 MILLER HYUNDAI,Non-Prog,EAD,April 2017,NL,EA,4.714285714,70
Non-Prog,NY024 MILLER HYUNDAI,Non-Prog,EAD,May 2017,NL,EA,4.677419355,62
Non-Prog,NY024 MILLER HYUNDAI,Non-Prog,EAD,June 2017,NL,EA,4.878787879,66
Non-Prog,NY024 MILLER HYUNDAI,Non-Prog,EAD,July 2017,NL,EA,4.764705882,68
Non-Prog,NY024 MILLER HYUNDAI,Non-Prog,EAD,August 2017,NL,EA,4.75,64
Non-Prog,NY024 MILLER HYUNDAI,Non-Prog,EAD,September 2017,NL,EA,4.828571429,70
Non-Prog,NY024 MILLER HYUNDAI,Non-Prog,EAD,October 2017,NL,EA,4.923076923,13
Non-Prog,NY024 MILLER HYUNDAI,Non-Prog,EAD,November 2017,NL,EA,4.814814815,54
Non-Prog,NY024 MILLER HYUNDAI,Non-Prog,EAD,December 2017,NL,EA,4.75,32
Non-Prog,NY024 MILLER HYUNDAI,Non-Prog,EAD,January 2018,NL,EA,4.557142857,70
Non-Prog,NY024 MILLER HYUNDAI,Non-Prog,EAD,February 2018,NL,EA,4.542372881,59
Non-Prog,NY036 PRESTIGE HYUNDAI,Non-Prog,EAD,February 2017,NL,EA,4.692307692,39
Non-Prog,NY036 PRESTIGE HYUNDAI,Non-Prog,EAD,March 2017,NL,EA,4.682539683,63
Non-Prog,NY036 PRESTIGE HYUNDAI,Non-Prog,EAD,April 2017,NL,EA,4.923076923,52
Non-Prog,NY036 PRESTIGE HYUNDAI,Non-Prog,EAD,May 2017,NL,EA,4.733333333,45
Non-Prog,NY036 PRESTIGE HYUNDAI,Non-Prog,EAD,June 2017,NL,EA,4.904761905,84
Non-Prog,NY036 PRESTIGE HYUNDAI,Non-Prog,EAD,July 2017,NL,EA,4.666666667,48
Non-Prog,NY036 PRESTIGE HYUNDAI,Non-Prog,EAD,August 2017,NL,EA,4.65,80
Non-Prog,NY036 PRESTIGE HYUNDAI,Non-Prog,EAD,September 2017,NL,EA,4.615384615,52
Non-Prog,NY036 PRESTIGE HYUNDAI,Non-Prog,EAD,October 2017,NL,EA,4.714285714,14
Non-Prog,NY036 PRESTIGE HYUNDAI,Non-Prog,EAD,November 2017,NL,EA,4.633333333,30
Non-Prog,NY036 PRESTIGE HYUNDAI,Non-Prog,EAD,December 2017,NL,EA,4.810810811,37
Non-Prog,NY036 PRESTIGE HYUNDAI,Non-Prog,EAD,January 2018,NL,EA,4.545454545,66
Non-Prog,NY036 PRESTIGE HYUNDAI,Non-Prog,EAD,February 2018,NL,EA,4.914285714,35
Non-Prog,NY041 GARVEY HYUNDAI,Non-Prog,EAD,February 2017,NL,EA,4.710144928,69
Non-Prog,NY041 GARVEY HYUNDAI,Non-Prog,EAD,March 2017,NL,EA,4.835051546,97
Non-Prog,NY041 GARVEY HYUNDAI,Non-Prog,EAD,April 2017,NL,EA,4.890410959,73
Non-Prog,NY041 GARVEY HYUNDAI,Non-Prog,EAD,May 2017,NL,EA,4.393939394,66
Non-Prog,NY041 GARVEY HYUNDAI,Non-Prog,EAD,June 2017,NL,EA,4.678160920,87
Non-Prog,NY041 GARVEY HYUNDAI,Non-Prog,EAD,July 2017,NL,EA,4.777777778,72
Non-Prog,NY041 GARVEY HYUNDAI,Non-Prog,EAD,August 2017,NL,EA,4.8,80
Non-Prog,NY041 GARVEY HYUNDAI,Non-Prog,EAD,September 2017,NL,EA,4.483870968,62
Non-Prog,NY041 GARVEY HYUNDAI,Non-Prog,EAD,October 2017,NL,EA,4.8,15
Non-Prog,NY041 GARVEY HYUNDAI,Non-Prog,EAD,November 2017,NL,EA,4.731707317,41
Non-Prog,NY041 GARVEY HYUNDAI,Non-Prog,EAD,December 2017,NL,EA,4.457142857,35
Non-Prog,NY041 GARVEY HYUNDAI,Non-Prog,EAD,January 2018,NL,EA,4.584615385,65
Non-Prog,NY041 GARVEY HYUNDAI,Non-Prog,EAD,February 2018,NL,EA,4.545454545,44
Non-Prog,NY061 FUCCILLO HYUNDAI,Non-Prog,EAD,February 2017,NL,EA,4.666666667,36
Non-Prog,NY061 FUCCILLO HYUNDAI,Non-Prog,EAD,March 2017,NL,EA,4.692307692,39
Non-Prog,NY061 FUCCILLO HYUNDAI,Non-Prog,EAD,April 2017,NL,EA,5,34
Non-Prog,NY061 FUCCILLO HYUNDAI,Non-Prog,EAD,May 2017,NL,EA,4.540983607,61
Non-Prog,NY061 FUCCILLO HYUNDAI,Non-Prog,EAD,June 2017,NL,EA,4.578947368,57
Non-Prog,NY061 FUCCILLO HYUNDAI,Non-Prog,EAD,July 2017,NL,EA,4.583333333,48
Non-Prog,NY061 FUCCILLO HYUNDAI,Non-Prog,EAD,August 2017,NL,EA,4.6,60
Non-Prog,NY061 FUCCILLO HYUNDAI,Non-Prog,EAD,September 2017,NL,EA,4.272727273,44
Non-Prog,NY061 FUCCILLO HYUNDAI,Non-Prog,EAD,October 2017,NL,EA,4.545454545,11
Non-Prog,NY061 FUCCILLO HYUNDAI,Non-Prog,EAD,November 2017,NL,EA,4.379310345,29
Non-Prog,NY061 FUCCILLO HYUNDAI,Non-Prog,EAD,December 2017,NL,EA,4.566666667,30
Non-Prog,NY061 FUCCILLO HYUNDAI,Non-Prog,EAD,January 2018,NL,EA,4.466666667,60
Non-Prog,NY061 FUCCILLO HYUNDAI,Non-Prog,EAD,February 2018,NL,EA,4.566666667,30
Non-Prog,NY078 LIA HYUNDAI,Non-Prog,EAD,February 2017,NL,EA,5,15
Non-Prog,NY078 LIA HYUNDAI,Non-Prog,EAD,March 2017,NL,EA,4.469387755,98
Non-Prog,NY078 LIA HYUNDAI,Non-Prog,EAD,April 2017,NL,EA,4.578947368,57
Non-Prog,NY078 LIA HYUNDAI,Non-Prog,EAD,May 2017,NL,EA,4.5,72
Non-Prog,NY078 LIA HYUNDAI,Non-Prog,EAD,June 2017,NL,EA,4.507692308,65
Non-Prog,NY078 LIA HYUNDAI,Non-Prog,EAD,July 2017,NL,EA,4.438596491,57
Non-Prog,NY078 LIA HYUNDAI,Non-Prog,EAD,August 2017,NL,EA,4.448275862,58
Non-Prog,NY078 LIA HYUNDAI,Non-Prog,EAD,September 2017,NL,EA,4.493670886,79
Non-Prog,NY078 LIA HYUNDAI,Non-Prog,EAD,October 2017,NL,EA,4.933333333,15
Non-Prog,NY078 LIA HYUNDAI,Non-Prog,EAD,November 2017,NL,EA,4.666666667,42
Non-Prog,NY078 LIA HYUNDAI,Non-Prog,EAD,December 2017,NL,EA,4.564102564,39
Non-Prog,NY078 LIA HYUNDAI,Non-Prog,EAD,January 2018,NL,EA,4.636363636,44
Non-Prog,NY078 LIA HYUNDAI,Non-Prog,EAD,February 2018,NL,EA,4.476190476,42
Non-Prog,NY099 ROYAL HYUNDAI OF ONEONTA,Non-Prog,EAD,February 2017,NL,EA,4.5,8
Non-Prog,NY099 ROYAL HYUNDAI OF ONEONTA,Non-Prog,EAD,March 2017,NL,EA,4.636363636,11
Non-Prog,NY099 ROYAL HYUNDAI OF ONEONTA,Non-Prog,EAD,April 2017,NL,EA,5,7
Non-Prog,NY099 ROYAL HYUNDAI OF ONEONTA,Non-Prog,EAD,May 2017,NL,EA,5,2
Non-Prog,NY099 ROYAL HYUNDAI OF ONEONTA,Non-Prog,EAD,June 2017,NL,EA,4.6,10
Non-Prog,NY099 ROYAL HYUNDAI OF ONEONTA,Non-Prog,EAD,July 2017,NL,EA,5,5
Non-Prog,NY099 ROYAL HYUNDAI OF ONEONTA,Non-Prog,EAD,August 2017,NL,EA,4.272727273,11
Non-Prog,NY099 ROYAL HYUNDAI OF ONEONTA,Non-Prog,EAD,September 2017,NL,EA,4.555555556,9
Non-Prog,NY099 ROYAL HYUNDAI OF ONEONTA,Non-Prog,EAD,October 2017,NL,EA,5,1
Non-Prog,NY099 ROYAL HYUNDAI OF ONEONTA,Non-Prog,EAD,November 2017,NL,EA,4.666666667,3
Non-Prog,NY099 ROYAL HYUNDAI OF ONEONTA,Non-Prog,EAD,December 2017,NL,EA,4.25,4
Non-Prog,NY099 ROYAL HYUNDAI OF ONEONTA,Non-Prog,EAD,January 2018,NL,EA,4.285714286,7
Non-Prog,NY099 ROYAL HYUNDAI OF ONEONTA,Non-Prog,EAD,February 2018,NL,EA,4.142857143,7
Non-Prog,NY135 CARBONE HYUNDAI,Non-Prog,EAD,February 2017,NL,EA,4.288888889,45
Non-Prog,NY135 CARBONE HYUNDAI,Non-Prog,EAD,March 2017,NL,EA,4.724137931,58
Non-Prog,NY135 CARBONE HYUNDAI,Non-Prog,EAD,April 2017,NL,EA,4.8,60
Non-Prog,NY135 CARBONE HYUNDAI,Non-Prog,EAD,May 2017,NL,EA,4.629629630,54
Non-Prog,NY135 CARBONE HYUNDAI,Non-Prog,EAD,June 2017,NL,EA,4.777777778,54
Non-Prog,NY135 CARBONE HYUNDAI,Non-Prog,EAD,July 2017,NL,EA,4.781818182,55
Non-Prog,NY135 CARBONE HYUNDAI,Non-Prog,EAD,August 2017,NL,EA,4.575757576,66
Non-Prog,NY135 CARBONE HYUNDAI,Non-Prog,EAD,September 2017,NL,EA,4.927272727,55
Non-Prog,NY135 CARBONE HYUNDAI,Non-Prog,EAD,October 2017,NL,EA,4.75,12
Non-Prog,NY135 CARBONE HYUNDAI,Non-Prog,EAD,November 2017,NL,EA,4.636363636,33
Non-Prog,NY135 CARBONE HYUNDAI,Non-Prog,EAD,December 2017,NL,EA,4.666666667,36
Non-Prog,NY135 CARBONE HYUNDAI,Non-Prog,EAD,January 2018,NL,EA,4.785714286,42
Non-Prog,NY135 CARBONE HYUNDAI,Non-Prog,EAD,February 2018,NL,EA,4.677419355,31
Non-Prog,PA018 MOTORWORLD HYUNDAI,Non-Prog,EAD,February 2017,NL,EA,4.777777778,54
Non-Prog,PA018 MOTORWORLD HYUNDAI,Non-Prog,EAD,March 2017,NL,EA,4.298245614,57
Non-Prog,PA018 MOTORWORLD HYUNDAI,Non-Prog,EAD,April 2017,NL,EA,4.28,50
Non-Prog,PA018 MOTORWORLD HYUNDAI,Non-Prog,EAD,May 2017,NL,EA,4.547169811,53
Non-Prog,PA018 MOTORWORLD HYUNDAI,Non-Prog,EAD,June 2017,NL,EA,4.934426230,61
Non-Prog,PA018 MOTORWORLD HYUNDAI,Non-Prog,EAD,July 2017,NL,EA,4.781818182,55
Non-Prog,PA018 MOTORWORLD HYUNDAI,Non-Prog,EAD,August 2017,NL,EA,4.549295775,71
Non-Prog,PA018 MOTORWORLD HYUNDAI,Non-Prog,EAD,September 2017,NL,EA,4.887323944,71
Non-Prog,PA018 MOTORWORLD HYUNDAI,Non-Prog,EAD,October 2017,NL,EA,4.8,15
Non-Prog,PA018 MOTORWORLD HYUNDAI,Non-Prog,EAD,November 2017,NL,EA,4.745098039,51
Non-Prog,PA018 MOTORWORLD HYUNDAI,Non-Prog,EAD,December 2017,NL,EA,4.518518519,27
Non-Prog,PA018 MOTORWORLD HYUNDAI,Non-Prog,EAD,January 2018,NL,EA,4.515151515,66
Non-Prog,PA018 MOTORWORLD HYUNDAI,Non-Prog,EAD,February 2018,NL,EA,4.576271186,59
Non-Prog,PA051 MAJOR HYUNDAI OF STROUDSBURG,Non-Prog,EAD,February 2017,NL,EA,4.567567568,37
Non-Prog,PA051 MAJOR HYUNDAI OF STROUDSBURG,Non-Prog,EAD,March 2017,NL,EA,4.652173913,46
Non-Prog,PA051 MAJOR HYUNDAI OF STROUDSBURG,Non-Prog,EAD,April 2017,NL,EA,4.764705882,34
Non-Prog,PA051 MAJOR HYUNDAI OF STROUDSBURG,Non-Prog,EAD,May 2017,NL,EA,4.636363636,44
Non-Prog,PA051 MAJOR HYUNDAI OF STROUDSBURG,Non-Prog,EAD,June 2017,NL,EA,4.92,50
Non-Prog,PA051 MAJOR HYUNDAI OF STROUDSBURG,Non-Prog,EAD,July 2017,NL,EA,4.719298246,57
Non-Prog,PA051 MAJOR HYUNDAI OF STROUDSBURG,Non-Prog,EAD,August 2017,NL,EA,4.655172414,58
Non-Prog,PA051 MAJOR HYUNDAI OF STROUDSBURG,Non-Prog,EAD,September 2017,NL,EA,4.428571429,56
Non-Prog,PA051 MAJOR HYUNDAI OF STROUDSBURG,Non-Prog,EAD,October 2017,NL,EA,4.928571429,14
Non-Prog,PA051 MAJOR HYUNDAI OF STROUDSBURG,Non-Prog,EAD,November 2017,NL,EA,4.821428571,28
Non-Prog,PA051 MAJOR HYUNDAI OF STROUDSBURG,Non-Prog,EAD,December 2017,NL,EA,4.681818182,22
Non-Prog,PA051 MAJOR HYUNDAI OF STROUDSBURG,Non-Prog,EAD,January 2018,NL,EA,4.767441860,43
Non-Prog,PA051 MAJOR HYUNDAI OF STROUDSBURG,Non-Prog,EAD,February 2018,NL,EA,4.708333333,24
Non-Prog,PA055 DICKSON CITY HYUNDAI,Non-Prog,EAD,February 2017,NL,EA,4.673469388,49
Non-Prog,PA055 DICKSON CITY HYUNDAI,Non-Prog,EAD,March 2017,NL,EA,4.555555556,63
Non-Prog,PA055 DICKSON CITY HYUNDAI,Non-Prog,EAD,April 2017,NL,EA,4.631578947,76
Non-Prog,PA055 DICKSON CITY HYUNDAI,Non-Prog,EAD,May 2017,NL,EA,4.729729730,74
Non-Prog,PA055 DICKSON CITY HYUNDAI,Non-Prog,EAD,June 2017,NL,EA,4.767441860,86
Non-Prog,PA055 DICKSON CITY HYUNDAI,Non-Prog,EAD,July 2017,NL,EA,4.890909091,110
Non-Prog,PA055 DICKSON CITY HYUNDAI,Non-Prog,EAD,August 2017,NL,EA,4.678571429,112
Non-Prog,PA055 DICKSON CITY HYUNDAI,Non-Prog,EAD,September 2017,NL,EA,4.846153846,78
Non-Prog,PA055 DICKSON CITY HYUNDAI,Non-Prog,EAD,October 2017,NL,EA,4.5,14
Non-Prog,PA055 DICKSON CITY HYUNDAI,Non-Prog,EAD,November 2017,NL,EA,4.774647887,71
Non-Prog,PA055 DICKSON CITY HYUNDAI,Non-Prog,EAD,December 2017,NL,EA,4.725,40
Non-Prog,PA055 DICKSON CITY HYUNDAI,Non-Prog,EAD,January 2018,NL,EA,4.710526316,76
Non-Prog,PA055 DICKSON CITY HYUNDAI,Non-Prog,EAD,February 2018,NL,EA,4.666666667,48
Non-Prog,PA082 HAZLETON HYUNDAI,Non-Prog,EAD,February 2017,NL,EA,4.52,25
Non-Prog,PA082 HAZLETON HYUNDAI,Non-Prog,EAD,March 2017,NL,EA,5,27
Non-Prog,PA082 HAZLETON HYUNDAI,Non-Prog,EAD,April 2017,NL,EA,5,23
Non-Prog,PA082 HAZLETON HYUNDAI,Non-Prog,EAD,May 2017,NL,EA,4.6,20
Non-Prog,PA082 HAZLETON HYUNDAI,Non-Prog,EAD,June 2017,NL,EA,4.870967742,31
Non-Prog,PA082 HAZLETON HYUNDAI,Non-Prog,EAD,July 2017,NL,EA,4.875,32
Non-Prog,PA082 HAZLETON HYUNDAI,Non-Prog,EAD,August 2017,NL,EA,4.913043478,46
Non-Prog,PA082 HAZLETON HYUNDAI,Non-Prog,EAD,September 2017,NL,EA,4.866666667,30
Non-Prog,PA082 HAZLETON HYUNDAI,Non-Prog,EAD,October 2017,NL,EA,5,11
Non-Prog,PA082 HAZLETON HYUNDAI,Non-Prog,EAD,November 2017,NL,EA,4.583333333,12
Non-Prog,PA082 HAZLETON HYUNDAI,Non-Prog,EAD,December 2017,NL,EA,4.25,16
Non-Prog,PA082 HAZLETON HYUNDAI,Non-Prog,EAD,January 2018,NL,EA,4.846153846,39
Non-Prog,PA082 HAZLETON HYUNDAI,Non-Prog,EAD,February 2018,NL,EA,4.826086957,23
Non-Prog,VT006 CARBONE HYUNDAI OF BENNINGTON,Non-Prog,EAD,February 2017,NL,EA,4.818181818,22
Non-Prog,VT006 CARBONE HYUNDAI OF BENNINGTON,Non-Prog,EAD,March 2017,NL,EA,5,16
Non-Prog,VT006 CARBONE HYUNDAI OF BENNINGTON,Non-Prog,EAD,April 2017,NL,EA,4.714285714,14
Non-Prog,VT006 CARBONE HYUNDAI OF BENNINGTON,Non-Prog,EAD,May 2017,NL,EA,5,17
Non-Prog,VT006 CARBONE HYUNDAI OF BENNINGTON,Non-Prog,EAD,June 2017,NL,EA,4.904761905,42
Non-Prog,VT006 CARBONE HYUNDAI OF BENNINGTON,Non-Prog,EAD,July 2017,NL,EA,4.555555556,27
Non-Prog,VT006 CARBONE HYUNDAI OF BENNINGTON,Non-Prog,EAD,August 2017,NL,EA,5,19
Non-Prog,VT006 CARBONE HYUNDAI OF BENNINGTON,Non-Prog,EAD,September 2017,NL,EA,4.555555556,18
Non-Prog,VT006 CARBONE HYUNDAI OF BENNINGTON,Non-Prog,EAD,October 2017,NL,EA,5,8
Non-Prog,VT006 CARBONE HYUNDAI OF BENNINGTON,Non-Prog,EAD,November 2017,NL,EA,4.538461538,13
Non-Prog,VT006 CARBONE HYUNDAI OF BENNINGTON,Non-Prog,EAD,December 2017,NL,EA,4.823529412,17
Non-Prog,VT006 CARBONE HYUNDAI OF BENNINGTON,Non-Prog,EAD,January 2018,NL,EA,4.818181818,11
Non-Prog,VT006 CARBONE HYUNDAI OF BENNINGTON,Non-Prog,EAD,February 2018,NL,EA,4.8,15
Non-Prog,TN008 LONG HYUNDAI,Non-Prog,SC1,February 2017,NL,SC,5,64
Non-Prog,TN008 LONG HYUNDAI,Non-Prog,SC1,March 2017,NL,SC,4.925925926,54
Non-Prog,TN008 LONG HYUNDAI,Non-Prog,SC1,April 2017,NL,SC,4.733333333,45
Non-Prog,TN008 LONG HYUNDAI,Non-Prog,SC1,May 2017,NL,SC,4.621621622,74
Non-Prog,TN008 LONG HYUNDAI,Non-Prog,SC1,June 2017,NL,SC,4.824175824,91
Non-Prog,TN008 LONG HYUNDAI,Non-Prog,SC1,July 2017,NL,SC,4.818181818,88
Non-Prog,TN008 LONG HYUNDAI,Non-Prog,SC1,August 2017,NL,SC,4.866666667,90
Non-Prog,TN008 LONG HYUNDAI,Non-Prog,SC1,September 2017,NL,SC,4.942857143,70
Non-Prog,TN008 LONG HYUNDAI,Non-Prog,SC1,October 2017,NL,SC,4.875,24
Non-Prog,TN008 LONG HYUNDAI,Non-Prog,SC1,November 2017,NL,SC,4.852459016,61
Non-Prog,TN008 LONG HYUNDAI,Non-Prog,SC1,December 2017,NL,SC,4.923076923,39
Non-Prog,TN008 LONG HYUNDAI,Non-Prog,SC1,January 2018,NL,SC,4.916666667,96
Non-Prog,TN008 LONG HYUNDAI,Non-Prog,SC1,February 2018,NL,SC,4.717391304,46
Non-Prog,TN013 WYATT-JOHNSON HYUNDAI,Non-Prog,SC1,February 2017,NL,SC,5,28
Non-Prog,TN013 WYATT-JOHNSON HYUNDAI,Non-Prog,SC1,March 2017,NL,SC,4.666666667,24
Non-Prog,TN013 WYATT-JOHNSON HYUNDAI,Non-Prog,SC1,April 2017,NL,SC,4.529411765,17
Non-Prog,TN013 WYATT-JOHNSON HYUNDAI,Non-Prog,SC1,May 2017,NL,SC,4.764705882,34
Non-Prog,TN013 WYATT-JOHNSON HYUNDAI,Non-Prog,SC1,June 2017,NL,SC,4.411764706,34
Non-Prog,TN013 WYATT-JOHNSON HYUNDAI,Non-Prog,SC1,July 2017,NL,SC,4.612903226,31
Non-Prog,TN013 WYATT-JOHNSON HYUNDAI,Non-Prog,SC1,August 2017,NL,SC,5,34
Non-Prog,TN013 WYATT-JOHNSON HYUNDAI,Non-Prog,SC1,September 2017,NL,SC,4.36,25
Non-Prog,TN013 WYATT-JOHNSON HYUNDAI,Non-Prog,SC1,October 2017,NL,SC,4.444444444,9
Non-Prog,TN013 WYATT-JOHNSON HYUNDAI,Non-Prog,SC1,November 2017,NL,SC,4.952380952,21
Non-Prog,TN013 WYATT-JOHNSON HYUNDAI,Non-Prog,SC1,December 2017,NL,SC,4.2,10
Non-Prog,TN013 WYATT-JOHNSON HYUNDAI,Non-Prog,SC1,January 2018,NL,SC,4.645161290,31
Non-Prog,TN013 WYATT-JOHNSON HYUNDAI,Non-Prog,SC1,February 2018,NL,SC,4.615384615,26
Non-Prog,TN024 HALLMARK HYUNDAI,Non-Prog,SC1,February 2017,NL,SC,4.866666667,30
Non-Prog,TN024 HALLMARK HYUNDAI,Non-Prog,SC1,March 2017,NL,SC,4.641791045,67
Non-Prog,TN024 HALLMARK HYUNDAI,Non-Prog,SC1,April 2017,NL,SC,4.733333333,45
Non-Prog,TN024 HALLMARK HYUNDAI,Non-Prog,SC1,May 2017,NL,SC,4.794871795,39
