DEALER,DEALER PROGRAM,DIST,Measure Names,"Month, Year of Rpt Month_Cal",NATL,REGION CODE,Gr Profit - CP,Cp Gross,Cp Sales
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cp Gross,April 2017,NL,SC,0.764238059,17297,
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cp Gross,May 2017,NL,SC,0.734576491,15836,
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cp Gross,June 2017,NL,SC,0.733262961,18061,
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cp Gross,July 2017,NL,SC,0.719178482,12326,
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cp Gross,August 2017,NL,SC,0.733842618,10855,
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cp Gross,September 2017,NL,SC,0.737854439,11892,
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cp Gross,October 2017,NL,SC,0.674978162,8500,
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cp Gross,November 2017,NL,SC,0.682272253,9152,
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cp Gross,December 2017,NL,SC,0.730357143,10225,
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cp Gross,January 2018,NL,SC,0.718363527,10746,
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cp Gross,February 2018,NL,SC,0.739213150,9714,
TX062 FREEMAN HYUNDAI,Prog,SCB,Cp Gross,February 2017,NL,SC,0.730487921,38252,
TX062 FREEMAN HYUNDAI,Prog,SCB,Cp Gross,March 2017,NL,SC,0.729825594,52057,
TX062 FREEMAN HYUNDAI,Prog,SCB,Cp Gross,April 2017,NL,SC,0.726755958,39122,
TX062 FREEMAN HYUNDAI,Prog,SCB,Cp Gross,May 2017,NL,SC,0.724084261,53966,
TX062 FREEMAN HYUNDAI,Prog,SCB,Cp Gross,June 2017,NL,SC,0.705528914,50022,
TX062 FREEMAN HYUNDAI,Prog,SCB,Cp Gross,July 2017,NL,SC,0.728631823,54635,
TX062 FREEMAN HYUNDAI,Prog,SCB,Cp Gross,August 2017,NL,SC,0.727533473,55804,
TX062 FREEMAN HYUNDAI,Prog,SCB,Cp Gross,September 2017,NL,SC,0.718768776,46656,
TX062 FREEMAN HYUNDAI,Prog,SCB,Cp Gross,October 2017,NL,SC,0.725986309,39453,
TX062 FREEMAN HYUNDAI,Prog,SCB,Cp Gross,November 2017,NL,SC,0.720617904,48935,
TX062 FREEMAN HYUNDAI,Prog,SCB,Cp Gross,December 2017,NL,SC,0.692653673,43890,
TX062 FREEMAN HYUNDAI,Prog,SCB,Cp Gross,January 2018,NL,SC,0.697529179,40878,
TX062 FREEMAN HYUNDAI,Prog,SCB,Cp Gross,February 2018,NL,SC,0.709736713,40543,
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cp Gross,February 2017,NL,SC,0.558743622,16864,
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cp Gross,March 2017,NL,SC,0.589681279,25236,
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cp Gross,April 2017,NL,SC,0.589864452,24152,
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cp Gross,May 2017,NL,SC,0.552023203,19604,
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cp Gross,June 2017,NL,SC,0.581412144,20932,
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cp Gross,July 2017,NL,SC,0.594968419,22325,
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cp Gross,August 2017,NL,SC,0.607269580,28068,
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cp Gross,September 2017,NL,SC,0.584256876,21562,
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cp Gross,October 2017,NL,SC,0.579891354,19108,
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cp Gross,November 2017,NL,SC,0.591988091,22270,
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cp Gross,December 2017,NL,SC,0.577467925,20749,
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cp Gross,January 2018,NL,SC,0.558232705,19786,
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cp Gross,February 2018,NL,SC,0.591194437,21001,
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cp Gross,March 2017,NL,SC,0.755528134,15307,
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cp Gross,April 2017,NL,SC,0.745955281,8207,
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cp Gross,May 2017,NL,SC,0.725922563,11193,
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cp Gross,June 2017,NL,SC,0.760315423,12438,
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cp Gross,July 2017,NL,SC,0.740016612,11582,
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cp Gross,August 2017,NL,SC,1.326816458,18188,
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cp Gross,September 2017,NL,SC,0.829256820,8815,
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cp Gross,October 2017,NL,SC,1.326770403,16712,
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cp Gross,November 2017,NL,SC,0.869517544,11102,
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cp Gross,December 2017,NL,SC,0.290848060,2946,
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cp Gross,January 2018,NL,SC,1.111161856,12165,
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cp Gross,February 2018,NL,SC,0.480814614,5501,
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cp Gross,February 2017,NL,SC,0.724487824,7497,
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cp Gross,March 2017,NL,SC,0.705741185,7646,
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cp Gross,April 2017,NL,SC,0.702888583,7665,
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cp Gross,May 2017,NL,SC,0.715033572,6283,
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cp Gross,June 2017,NL,SC,0.808920279,8361,
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cp Gross,July 2017,NL,SC,0.770115848,9772,
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cp Gross,August 2017,NL,SC,0.815485648,7699,
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cp Gross,September 2017,NL,SC,0.793408168,6644,
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cp Gross,October 2017,NL,SC,0.793660604,8989,
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cp Gross,November 2017,NL,SC,0.844090690,8749,
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cp Gross,December 2017,NL,SC,0.799914172,7456,
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cp Gross,January 2018,NL,SC,0.846776771,7947,
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cp Gross,February 2018,NL,SC,0.909264870,5702,
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cp Gross,March 2017,NL,SC,0.986067131,7785,
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cp Gross,April 2017,NL,SC,0.991263323,5673,
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cp Gross,May 2017,NL,SC,0.972208498,7871,
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cp Gross,June 2017,NL,SC,0.987954769,12057,
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cp Gross,July 2017,NL,SC,0.968872549,7906,
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cp Gross,August 2017,NL,SC,0.840068201,4927,
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cp Gross,September 2017,NL,SC,0.742478941,3085,
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cp Gross,October 2017,NL,SC,0.797944502,3882,
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cp Gross,November 2017,NL,SC,0.986690328,4448,
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cp Gross,December 2017,NL,SC,0.910737150,4979,
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cp Gross,January 2018,NL,SC,0.812766630,5144,
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cp Gross,February 2018,NL,SC,0.781159420,3773,
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cp Gross,February 2017,NL,SC,0.862037804,22894,
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cp Gross,March 2017,NL,SC,0.761984355,22794,
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cp Gross,April 2017,NL,SC,0.546756927,13892,
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cp Gross,May 2017,NL,SC,0.663304484,20386,
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cp Gross,June 2017,NL,SC,0.869979828,28464,
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cp Gross,July 2017,NL,SC,0.777065549,25215,
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cp Gross,August 2017,NL,SC,0.712283994,23536,
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cp Gross,September 2017,NL,SC,0.607264722,16551,
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cp Gross,October 2017,NL,SC,0.718182290,27673,
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cp Gross,November 2017,NL,SC,0.695083880,23824,
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cp Gross,December 2017,NL,SC,0.709135360,20594,
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cp Gross,January 2018,NL,SC,0.707045259,23855,
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cp Gross,February 2018,NL,SC,0.783848914,29925,
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Cp Gross,February 2017,NL,SC,0.751155415,16578,
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Cp Gross,March 2017,NL,SC,0.797239033,20155,
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Cp Gross,April 2017,NL,SC,0.788519155,19739,
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Cp Gross,May 2017,NL,SC,0.737664092,17476,
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Cp Gross,June 2017,NL,SC,0.738935365,15811,
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Cp Gross,July 2017,NL,SC,0.660528386,14276,
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Cp Gross,August 2017,NL,SC,0.718179700,18496,
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Cp Gross,September 2017,NL,SC,0.669633364,17004,
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Cp Gross,October 2017,NL,SC,0.677054350,18250,
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Cp Gross,November 2017,NL,SC,0.646272688,13637,
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Cp Gross,December 2017,NL,SC,0.673781994,13636,
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Cp Gross,January 2018,NL,SC,0.632859700,11313,
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Cp Gross,February 2018,NL,SC,0.663653846,17255,
TX173 VANDERGRIFF HYUNDAI,Non-Prog,SCB,Cp Gross,February 2017,NL,SC,0.787242783,21080,
TX173 VANDERGRIFF HYUNDAI,Non-Prog,SCB,Cp Gross,March 2017,NL,SC,0.665011863,18218,
TX173 VANDERGRIFF HYUNDAI,Non-Prog,SCB,Cp Gross,April 2017,NL,SC,0.736298054,23577,
TX173 VANDERGRIFF HYUNDAI,Non-Prog,SCB,Cp Gross,May 2017,NL,SC,0.687367328,15219,
TX173 VANDERGRIFF HYUNDAI,Non-Prog,SCB,Cp Gross,June 2017,NL,SC,0.661335431,15134,
TX173 VANDERGRIFF HYUNDAI,Non-Prog,SCB,Cp Gross,July 2017,NL,SC,0.728749060,16469,
TX173 VANDERGRIFF HYUNDAI,Non-Prog,SCB,Cp Gross,August 2017,NL,SC,0.737834450,27080,
TX173 VANDERGRIFF HYUNDAI,Non-Prog,SCB,Cp Gross,September 2017,NL,SC,0.657035625,11029,
TX173 VANDERGRIFF HYUNDAI,Non-Prog,SCB,Cp Gross,October 2017,NL,SC,0.613553453,9923,
TX173 VANDERGRIFF HYUNDAI,Non-Prog,SCB,Cp Gross,November 2017,NL,SC,0.724509771,21836,
TX173 VANDERGRIFF HYUNDAI,Non-Prog,SCB,Cp Gross,December 2017,NL,SC,0.683039170,17647,
TX173 VANDERGRIFF HYUNDAI,Non-Prog,SCB,Cp Gross,January 2018,NL,SC,0.649744486,19326,
TX173 VANDERGRIFF HYUNDAI,Non-Prog,SCB,Cp Gross,February 2018,NL,SC,0.670223540,18529,
TX174 VAN HYUNDAI,Prog,SCB,Cp Gross,February 2017,NL,SC,0.735430081,35636,
TX174 VAN HYUNDAI,Prog,SCB,Cp Gross,March 2017,NL,SC,0.762164430,41791,
TX174 VAN HYUNDAI,Prog,SCB,Cp Gross,April 2017,NL,SC,0.789019240,33628,
TX174 VAN HYUNDAI,Prog,SCB,Cp Gross,May 2017,NL,SC,0.794735749,42090,
TX174 VAN HYUNDAI,Prog,SCB,Cp Gross,June 2017,NL,SC,0.777855805,36553,
TX174 VAN HYUNDAI,Prog,SCB,Cp Gross,July 2017,NL,SC,0.765028015,30175,
TX174 VAN HYUNDAI,Prog,SCB,Cp Gross,August 2017,NL,SC,0.743148822,35524,
TX174 VAN HYUNDAI,Prog,SCB,Cp Gross,September 2017,NL,SC,0.700452312,32211,
TX174 VAN HYUNDAI,Prog,SCB,Cp Gross,October 2017,NL,SC,0.716785064,36627,
TX174 VAN HYUNDAI,Prog,SCB,Cp Gross,November 2017,NL,SC,0.690983116,28852,
TX174 VAN HYUNDAI,Prog,SCB,Cp Gross,December 2017,NL,SC,0.715079625,30624,
TX174 VAN HYUNDAI,Prog,SCB,Cp Gross,January 2018,NL,SC,0.733636108,31338,
TX174 VAN HYUNDAI,Prog,SCB,Cp Gross,February 2018,NL,SC,0.733326273,27697,
TX175 HILEY HYUNDAI,Non-Prog,SCB,Cp Gross,February 2017,NL,SC,0.746503841,18950,
TX175 HILEY HYUNDAI,Non-Prog,SCB,Cp Gross,March 2017,NL,SC,0.758419498,20538,
TX175 HILEY HYUNDAI,Non-Prog,SCB,Cp Gross,April 2017,NL,SC,0.790804677,22859,
TX175 HILEY HYUNDAI,Non-Prog,SCB,Cp Gross,May 2017,NL,SC,0.728927616,16898,
TX175 HILEY HYUNDAI,Non-Prog,SCB,Cp Gross,June 2017,NL,SC,0.688238342,13283,
TX175 HILEY HYUNDAI,Non-Prog,SCB,Cp Gross,July 2017,NL,SC,0.697764612,22849,
TX175 HILEY HYUNDAI,Non-Prog,SCB,Cp Gross,August 2017,NL,SC,0.707639840,24277,
TX175 HILEY HYUNDAI,Non-Prog,SCB,Cp Gross,September 2017,NL,SC,0.729311355,17432,
TX175 HILEY HYUNDAI,Non-Prog,SCB,Cp Gross,October 2017,NL,SC,0.677464507,16940,
TX175 HILEY HYUNDAI,Non-Prog,SCB,Cp Gross,November 2017,NL,SC,0.697885818,16967,
TX175 HILEY HYUNDAI,Non-Prog,SCB,Cp Gross,December 2017,NL,SC,0.704991229,17684,
TX175 HILEY HYUNDAI,Non-Prog,SCB,Cp Gross,January 2018,NL,SC,0.723292469,16933,
TX175 HILEY HYUNDAI,Non-Prog,SCB,Cp Gross,February 2018,NL,SC,0.708826471,17009,
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Cp Gross,February 2017,NL,SC,0.737203935,60694,
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Cp Gross,March 2017,NL,SC,0.720359555,59944,
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Cp Gross,April 2017,NL,SC,0.738226267,55804,
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Cp Gross,May 2017,NL,SC,0.712112418,46622,
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Cp Gross,June 2017,NL,SC,0.734715129,59268,
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Cp Gross,July 2017,NL,SC,0.708848952,45596,
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Cp Gross,August 2017,NL,SC,0.741811720,63031,
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Cp Gross,September 2017,NL,SC,0.711875468,37088,
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Cp Gross,October 2017,NL,SC,0.731486459,69391,
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Cp Gross,November 2017,NL,SC,0.718085030,49708,
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Cp Gross,December 2017,NL,SC,0.721496554,54960,
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Cp Gross,January 2018,NL,SC,0.714195687,56665,
TX181 AUTONATION HYUNDAI N RICHLAND,Non-Prog,SCB,Cp Gross,February 2018,NL,SC,0.873810430,4591,
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Cp Gross,February 2017,NL,SC,0.713154565,34946,
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Cp Gross,March 2017,NL,SC,0.724733043,51106,
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Cp Gross,April 2017,NL,SC,0.716209505,37495,
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Cp Gross,May 2017,NL,SC,0.716652136,39456,
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Cp Gross,June 2017,NL,SC,0.723104807,45881,
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Cp Gross,July 2017,NL,SC,0.730624961,47137,
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Cp Gross,August 2017,NL,SC,0.729478423,41972,
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Cp Gross,September 2017,NL,SC,0.717989883,32647,
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Cp Gross,October 2017,NL,SC,0.723907917,32232,
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Cp Gross,November 2017,NL,SC,0.708117102,35750,
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Cp Gross,December 2017,NL,SC,0.706721975,27430,
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Cp Gross,January 2018,NL,SC,0.721807178,30531,
TX016 RED MCCOMBS SUPERIOR HYUNDAI,Non-Prog,SCC,Cp Gross,February 2018,NL,SC,0.724885709,36469,
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Cp Gross,February 2017,NL,SC,0.687844771,17831,
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Cp Gross,March 2017,NL,SC,0.725913109,30627,
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Cp Gross,April 2017,NL,SC,0.684587814,20246,
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Cp Gross,May 2017,NL,SC,0.668604468,21277,
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Cp Gross,June 2017,NL,SC,0.694208716,24214,
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Cp Gross,July 2017,NL,SC,0.759109675,25374,
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Cp Gross,August 2017,NL,SC,0.665886847,13947,
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Cp Gross,September 2017,NL,SC,0.676706685,19052,
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Cp Gross,October 2017,NL,SC,0.659890580,25450,
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Cp Gross,November 2017,NL,SC,0.703537604,23845,
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Cp Gross,December 2017,NL,SC,0.685471163,17400,
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Cp Gross,January 2018,NL,SC,0.682823941,17158,
TX077 WORLD CAR HYUNDAI,Non-Prog,SCC,Cp Gross,February 2018,NL,SC,0.713110822,20810,
TX082 AUTOMAX HYUNDAI,Non-Prog,SCC,Cp Gross,February 2017,NL,SC,0.643622164,17307,
TX082 AUTOMAX HYUNDAI,Non-Prog,SCC,Cp Gross,March 2017,NL,SC,0.640015726,17907,
TX082 AUTOMAX HYUNDAI,Non-Prog,SCC,Cp Gross,April 2017,NL,SC,0.669221557,16764,
TX082 AUTOMAX HYUNDAI,Non-Prog,SCC,Cp Gross,May 2017,NL,SC,0.690214469,23107,
TX082 AUTOMAX HYUNDAI,Non-Prog,SCC,Cp Gross,June 2017,NL,SC,0.703356013,24500,
TX082 AUTOMAX HYUNDAI,Non-Prog,SCC,Cp Gross,July 2017,NL,SC,0.683784734,19440,
TX082 AUTOMAX HYUNDAI,Non-Prog,SCC,Cp Gross,August 2017,NL,SC,0.699457236,20748,
TX082 AUTOMAX HYUNDAI,Non-Prog,SCC,Cp Gross,September 2017,NL,SC,0.694760572,19108,
TX082 AUTOMAX HYUNDAI,Non-Prog,SCC,Cp Gross,October 2017,NL,SC,0.678528294,23034,
TX082 AUTOMAX HYUNDAI,Non-Prog,SCC,Cp Gross,November 2017,NL,SC,0.704131772,22785,
TX082 AUTOMAX HYUNDAI,Non-Prog,SCC,Cp Gross,December 2017,NL,SC,0.709374290,28082,
TX082 AUTOMAX HYUNDAI,Non-Prog,SCC,Cp Gross,January 2018,NL,SC,0.697087325,25321,
TX082 AUTOMAX HYUNDAI,Non-Prog,SCC,Cp Gross,February 2018,NL,SC,0.706646080,30207,
TX087 WORLD CAR HYUNDAI,Non-Prog,SCC,Cp Gross,February 2017,NL,SC,0.818267042,6110,
TX087 WORLD CAR HYUNDAI,Non-Prog,SCC,Cp Gross,March 2017,NL,SC,0.820693972,9177,
TX087 WORLD CAR HYUNDAI,Non-Prog,SCC,Cp Gross,April 2017,NL,SC,0.781609195,4556,
TX087 WORLD CAR HYUNDAI,Non-Prog,SCC,Cp Gross,May 2017,NL,SC,0.773808042,6216,
TX087 WORLD CAR HYUNDAI,Non-Prog,SCC,Cp Gross,June 2017,NL,SC,0.774622471,8156,
TX087 WORLD CAR HYUNDAI,Non-Prog,SCC,Cp Gross,July 2017,NL,SC,0.776558690,4459,
TX087 WORLD CAR HYUNDAI,Non-Prog,SCC,Cp Gross,August 2017,NL,SC,0.721982477,5521,
TX087 WORLD CAR HYUNDAI,Non-Prog,SCC,Cp Gross,September 2017,NL,SC,0.767614601,7234,
TX087 WORLD CAR HYUNDAI,Non-Prog,SCC,Cp Gross,October 2017,NL,SC,0.754805639,7068,
TX087 WORLD CAR HYUNDAI,Non-Prog,SCC,Cp Gross,November 2017,NL,SC,0.737632103,4816,
TX087 WORLD CAR HYUNDAI,Non-Prog,SCC,Cp Gross,December 2017,NL,SC,0.745287220,5021,
TX087 WORLD CAR HYUNDAI,Non-Prog,SCC,Cp Gross,January 2018,NL,SC,0.716350497,3965,
TX087 WORLD CAR HYUNDAI,Non-Prog,SCC,Cp Gross,February 2018,NL,SC,0.741821272,5238,
TX095 ROUND ROCK HYUNDAI,Non-Prog,SCC,Cp Gross,February 2017,NL,SC,0.733442132,75502,
TX095 ROUND ROCK HYUNDAI,Non-Prog,SCC,Cp Gross,March 2017,NL,SC,0.726484438,92411,
TX095 ROUND ROCK HYUNDAI,Non-Prog,SCC,Cp Gross,April 2017,NL,SC,0.722976317,89109,
TX095 ROUND ROCK HYUNDAI,Non-Prog,SCC,Cp Gross,May 2017,NL,SC,0.707166251,86799,
TX095 ROUND ROCK HYUNDAI,Non-Prog,SCC,Cp Gross,June 2017,NL,SC,0.712206752,89315,
TX095 ROUND ROCK HYUNDAI,Non-Prog,SCC,Cp Gross,July 2017,NL,SC,0.719264551,84264,
TX095 ROUND ROCK HYUNDAI,Non-Prog,SCC,Cp Gross,August 2017,NL,SC,0.730324136,82420,
TX095 ROUND ROCK HYUNDAI,Non-Prog,SCC,Cp Gross,September 2017,NL,SC,0.729859277,92579,
TX095 ROUND ROCK HYUNDAI,Non-Prog,SCC,Cp Gross,October 2017,NL,SC,0.738678939,93256,
TX095 ROUND ROCK HYUNDAI,Non-Prog,SCC,Cp Gross,November 2017,NL,SC,0.740027030,97466,
TX095 ROUND ROCK HYUNDAI,Non-Prog,SCC,Cp Gross,December 2017,NL,SC,0.730015315,80555,
TX095 ROUND ROCK HYUNDAI,Non-Prog,SCC,Cp Gross,January 2018,NL,SC,0.726811903,93915,
TX095 ROUND ROCK HYUNDAI,Non-Prog,SCC,Cp Gross,February 2018,NL,SC,0.743699510,107710,
TX108 PERRY HYUNDAI,Non-Prog,SCC,Cp Gross,July 2017,NL,SC,0.823514009,6290,
TX108 PERRY HYUNDAI,Non-Prog,SCC,Cp Gross,August 2017,NL,SC,0.821888977,6248,
TX108 PERRY HYUNDAI,Non-Prog,SCC,Cp Gross,September 2017,NL,SC,0.803438395,4206,
TX108 PERRY HYUNDAI,Non-Prog,SCC,Cp Gross,October 2017,NL,SC,0.848173140,10307,
TX108 PERRY HYUNDAI,Non-Prog,SCC,Cp Gross,November 2017,NL,SC,0.820487320,3300,
TX108 PERRY HYUNDAI,Non-Prog,SCC,Cp Gross,December 2017,NL,SC,0.754285714,3960,
TX108 PERRY HYUNDAI,Non-Prog,SCC,Cp Gross,January 2018,NL,SC,0.732780738,3713,
TX108 PERRY HYUNDAI,Non-Prog,SCC,Cp Gross,February 2018,NL,SC,0.783667384,4731,
TX127 RED MCCOMBS HYUNDAI NORTHWEST,Non-Prog,SCC,Cp Gross,February 2017,NL,SC,0.767144366,25427,
TX127 RED MCCOMBS HYUNDAI NORTHWEST,Non-Prog,SCC,Cp Gross,March 2017,NL,SC,0.769995304,29517,
TX127 RED MCCOMBS HYUNDAI NORTHWEST,Non-Prog,SCC,Cp Gross,April 2017,NL,SC,0.771606453,25159,
TX127 RED MCCOMBS HYUNDAI NORTHWEST,Non-Prog,SCC,Cp Gross,May 2017,NL,SC,0.787594475,24176,
TX127 RED MCCOMBS HYUNDAI NORTHWEST,Non-Prog,SCC,Cp Gross,June 2017,NL,SC,0.791443555,28674,
TX127 RED MCCOMBS HYUNDAI NORTHWEST,Non-Prog,SCC,Cp Gross,July 2017,NL,SC,0.781535854,31356,
TX127 RED MCCOMBS HYUNDAI NORTHWEST,Non-Prog,SCC,Cp Gross,August 2017,NL,SC,0.779538121,40101,
TX127 RED MCCOMBS HYUNDAI NORTHWEST,Non-Prog,SCC,Cp Gross,September 2017,NL,SC,0.778408720,35778,
TX127 RED MCCOMBS HYUNDAI NORTHWEST,Non-Prog,SCC,Cp Gross,October 2017,NL,SC,0.774360242,34466,
TX127 RED MCCOMBS HYUNDAI NORTHWEST,Non-Prog,SCC,Cp Gross,November 2017,NL,SC,0.779610355,29212,
TX127 RED MCCOMBS HYUNDAI NORTHWEST,Non-Prog,SCC,Cp Gross,December 2017,NL,SC,0.762954633,25781,
TX127 RED MCCOMBS HYUNDAI NORTHWEST,Non-Prog,SCC,Cp Gross,January 2018,NL,SC,0.771299949,34609,
