CONSULTANT,DEALER,DEALER PROGRAM,DIST,"Month, Year of SurveyDate",NATL,REGION CODE,Avg. RECO_BRAND_SCORE,Count of RECO_BRAND_SCORE
Non-Prog,TX176 GREG MAY HYUNDAI,Non-Prog,SCC,December 2017,NL,SC,4.04,25
Non-Prog,TX176 GREG MAY HYUNDAI,Non-Prog,SCC,January 2018,NL,SC,4.277777778,36
Non-Prog,TX176 GREG MAY HYUNDAI,Non-Prog,SCC,February 2018,NL,SC,4.045454545,22
Non-Prog,TX180 BRAZOS VALLEY HYUNDAI,Non-Prog,SCC,October 2017,NL,SC,4.454545455,11
Non-Prog,TX180 BRAZOS VALLEY HYUNDAI,Non-Prog,SCC,November 2017,NL,SC,4,14
Non-Prog,TX180 BRAZOS VALLEY HYUNDAI,Non-Prog,SCC,December 2017,NL,SC,4.05,20
Non-Prog,TX180 BRAZOS VALLEY HYUNDAI,Non-Prog,SCC,January 2018,NL,SC,4.205882353,34
Non-Prog,TX180 BRAZOS VALLEY HYUNDAI,Non-Prog,SCC,February 2018,NL,SC,4.59375,32
Non-Prog,LA009 BILLY NAVARRE HYUNDAI LAKE CHA,Non-Prog,SCD,October 2017,NL,SC,4.666666667,6
Non-Prog,LA009 BILLY NAVARRE HYUNDAI LAKE CHA,Non-Prog,SCD,November 2017,NL,SC,4.5,12
Non-Prog,LA009 BILLY NAVARRE HYUNDAI LAKE CHA,Non-Prog,SCD,December 2017,NL,SC,4.555555556,9
Non-Prog,LA009 BILLY NAVARRE HYUNDAI LAKE CHA,Non-Prog,SCD,January 2018,NL,SC,3.923076923,26
Non-Prog,LA009 BILLY NAVARRE HYUNDAI LAKE CHA,Non-Prog,SCD,February 2018,NL,SC,4.692307692,26
Non-Prog,TX060 HUB HYUNDAI,Non-Prog,SCD,October 2017,NL,SC,4.75,16
Non-Prog,TX060 HUB HYUNDAI,Non-Prog,SCD,November 2017,NL,SC,4.439024390,41
Non-Prog,TX060 HUB HYUNDAI,Non-Prog,SCD,December 2017,NL,SC,4.410256410,39
Non-Prog,TX060 HUB HYUNDAI,Non-Prog,SCD,January 2018,NL,SC,4.223880597,67
Non-Prog,TX060 HUB HYUNDAI,Non-Prog,SCD,February 2018,NL,SC,4.527777778,36
Non-Prog,TX086 WIESNER HYUNDAI,Non-Prog,SCD,October 2017,NL,SC,4.6,10
Non-Prog,TX086 WIESNER HYUNDAI,Non-Prog,SCD,November 2017,NL,SC,4.708333333,24
Non-Prog,TX086 WIESNER HYUNDAI,Non-Prog,SCD,December 2017,NL,SC,4.722222222,36
Non-Prog,TX086 WIESNER HYUNDAI,Non-Prog,SCD,January 2018,NL,SC,4.716981132,53
Non-Prog,TX086 WIESNER HYUNDAI,Non-Prog,SCD,February 2018,NL,SC,4.68,50
Non-Prog,TX093 HUB HYUNDAI WEST,Non-Prog,SCD,October 2017,NL,SC,4.375,24
Non-Prog,TX093 HUB HYUNDAI WEST,Non-Prog,SCD,November 2017,NL,SC,4.660714286,56
Non-Prog,TX093 HUB HYUNDAI WEST,Non-Prog,SCD,December 2017,NL,SC,4.704918033,61
Non-Prog,TX093 HUB HYUNDAI WEST,Non-Prog,SCD,January 2018,NL,SC,4.579545455,88
Non-Prog,TX093 HUB HYUNDAI WEST,Non-Prog,SCD,February 2018,NL,SC,4.554054054,74
Non-Prog,TX103 PHILPOTT MOTORS HYUNDAI,Non-Prog,SCD,October 2017,NL,SC,4.8,5
Non-Prog,TX103 PHILPOTT MOTORS HYUNDAI,Non-Prog,SCD,November 2017,NL,SC,4.777777778,18
Non-Prog,TX103 PHILPOTT MOTORS HYUNDAI,Non-Prog,SCD,December 2017,NL,SC,4.642857143,14
Non-Prog,TX103 PHILPOTT MOTORS HYUNDAI,Non-Prog,SCD,January 2018,NL,SC,4.741935484,31
Non-Prog,TX103 PHILPOTT MOTORS HYUNDAI,Non-Prog,SCD,February 2018,NL,SC,4.870967742,31
Non-Prog,TX104 NORTH FREEWAY HYUNDAI,Non-Prog,SCD,October 2017,NL,SC,4.678571429,56
Non-Prog,TX104 NORTH FREEWAY HYUNDAI,Non-Prog,SCD,November 2017,NL,SC,4.709302326,86
Non-Prog,TX104 NORTH FREEWAY HYUNDAI,Non-Prog,SCD,December 2017,NL,SC,4.686956522,115
Non-Prog,TX104 NORTH FREEWAY HYUNDAI,Non-Prog,SCD,January 2018,NL,SC,4.779342723,213
Non-Prog,TX104 NORTH FREEWAY HYUNDAI,Non-Prog,SCD,February 2018,NL,SC,4.747126437,174
Non-Prog,TX111 HUMBLE HYUNDAI,Non-Prog,SCD,October 2017,NL,SC,4.607142857,28
Non-Prog,TX111 HUMBLE HYUNDAI,Non-Prog,SCD,November 2017,NL,SC,4.558139535,43
Non-Prog,TX111 HUMBLE HYUNDAI,Non-Prog,SCD,December 2017,NL,SC,4.638888889,36
Non-Prog,TX111 HUMBLE HYUNDAI,Non-Prog,SCD,January 2018,NL,SC,4.426666667,75
Non-Prog,TX111 HUMBLE HYUNDAI,Non-Prog,SCD,February 2018,NL,SC,4.573770492,61
Non-Prog,TX145 STERLING MCCALL HYUNDAI,Non-Prog,SCD,October 2017,NL,SC,4.565217391,46
Non-Prog,TX145 STERLING MCCALL HYUNDAI,Non-Prog,SCD,November 2017,NL,SC,4.683168317,101
Non-Prog,TX145 STERLING MCCALL HYUNDAI,Non-Prog,SCD,December 2017,NL,SC,4.693693694,111
Non-Prog,TX145 STERLING MCCALL HYUNDAI,Non-Prog,SCD,January 2018,NL,SC,4.651685393,178
Non-Prog,TX145 STERLING MCCALL HYUNDAI,Non-Prog,SCD,February 2018,NL,SC,4.662251656,151
Non-Prog,TX150 DEMONTROND HYUNDAI,Non-Prog,SCD,October 2017,NL,SC,4.666666667,6
Non-Prog,TX150 DEMONTROND HYUNDAI,Non-Prog,SCD,November 2017,NL,SC,4.75,24
Non-Prog,TX150 DEMONTROND HYUNDAI,Non-Prog,SCD,December 2017,NL,SC,4.8125,16
Non-Prog,TX150 DEMONTROND HYUNDAI,Non-Prog,SCD,January 2018,NL,SC,4.759259259,54
Non-Prog,TX150 DEMONTROND HYUNDAI,Non-Prog,SCD,February 2018,NL,SC,4.763157895,38
Non-Prog,TX155 TEXAN HYUNDAI,Non-Prog,SCD,October 2017,NL,SC,4.6,15
Non-Prog,TX155 TEXAN HYUNDAI,Non-Prog,SCD,November 2017,NL,SC,4.742857143,35
Non-Prog,TX155 TEXAN HYUNDAI,Non-Prog,SCD,December 2017,NL,SC,4.857142857,21
Non-Prog,TX155 TEXAN HYUNDAI,Non-Prog,SCD,January 2018,NL,SC,4.754098361,61
Non-Prog,TX155 TEXAN HYUNDAI,Non-Prog,SCD,February 2018,NL,SC,4.717391304,46
Non-Prog,TX158 RON CARTER HYUNDAI,Non-Prog,SCD,October 2017,NL,SC,4.629629630,27
Non-Prog,TX158 RON CARTER HYUNDAI,Non-Prog,SCD,November 2017,NL,SC,4.741379310,58
Non-Prog,TX158 RON CARTER HYUNDAI,Non-Prog,SCD,December 2017,NL,SC,4.647058824,34
Non-Prog,TX158 RON CARTER HYUNDAI,Non-Prog,SCD,January 2018,NL,SC,4.689320388,103
Non-Prog,TX158 RON CARTER HYUNDAI,Non-Prog,SCD,February 2018,NL,SC,4.852941176,68
Non-Prog,TX161 SOUTH LOOP HYUNDAI,Non-Prog,SCD,October 2017,NL,SC,4.523809524,21
Non-Prog,TX161 SOUTH LOOP HYUNDAI,Non-Prog,SCD,November 2017,NL,SC,4.632352941,68
Non-Prog,TX161 SOUTH LOOP HYUNDAI,Non-Prog,SCD,December 2017,NL,SC,4.695652174,69
Non-Prog,TX161 SOUTH LOOP HYUNDAI,Non-Prog,SCD,January 2018,NL,SC,4.524590164,122
Non-Prog,TX161 SOUTH LOOP HYUNDAI,Non-Prog,SCD,February 2018,NL,SC,4.674157303,89
Non-Prog,TX166 HYUNDAI OF HUNTSVILLE,Non-Prog,SCD,October 2017,NL,SC,5,3
Non-Prog,TX166 HYUNDAI OF HUNTSVILLE,Non-Prog,SCD,November 2017,NL,SC,4.916666667,12
Non-Prog,TX166 HYUNDAI OF HUNTSVILLE,Non-Prog,SCD,December 2017,NL,SC,5,1
Non-Prog,TX166 HYUNDAI OF HUNTSVILLE,Non-Prog,SCD,January 2018,NL,SC,4.6875,16
Non-Prog,TX166 HYUNDAI OF HUNTSVILLE,Non-Prog,SCD,February 2018,NL,SC,4.909090909,11
Non-Prog,TX169 BAYTOWN HYUNDAI,Non-Prog,SCD,October 2017,NL,SC,4.4,5
Non-Prog,TX169 BAYTOWN HYUNDAI,Non-Prog,SCD,November 2017,NL,SC,4.482758621,29
Non-Prog,TX169 BAYTOWN HYUNDAI,Non-Prog,SCD,December 2017,NL,SC,4.352941176,17
Non-Prog,TX169 BAYTOWN HYUNDAI,Non-Prog,SCD,January 2018,NL,SC,4.371428571,35
Non-Prog,TX169 BAYTOWN HYUNDAI,Non-Prog,SCD,February 2018,NL,SC,4.714285714,49
Non-Prog,TX177 HYUNDAI OF SILSBEE,Non-Prog,SCD,October 2017,NL,SC,5,1
Non-Prog,TX177 HYUNDAI OF SILSBEE,Non-Prog,SCD,November 2017,NL,SC,5,6
Non-Prog,TX177 HYUNDAI OF SILSBEE,Non-Prog,SCD,December 2017,NL,SC,4.285714286,7
Non-Prog,TX177 HYUNDAI OF SILSBEE,Non-Prog,SCD,January 2018,NL,SC,4.461538462,13
Non-Prog,TX177 HYUNDAI OF SILSBEE,Non-Prog,SCD,February 2018,NL,SC,4.625,8
Nancy Lawrence,TX167 HYUNDAI OF PHARR,Prog,SCE,October 2017,NL,SC,4.571428571,7
Nancy Lawrence,TX167 HYUNDAI OF PHARR,Prog,SCE,November 2017,NL,SC,4.904761905,21
Nancy Lawrence,TX167 HYUNDAI OF PHARR,Prog,SCE,December 2017,NL,SC,4.666666667,21
Nancy Lawrence,TX167 HYUNDAI OF PHARR,Prog,SCE,January 2018,NL,SC,4.607843137,51
Nancy Lawrence,TX167 HYUNDAI OF PHARR,Prog,SCE,February 2018,NL,SC,4.535714286,28
Non-Prog,TX081 AUTONATION HYUNDAI CORPUS CHRI,Non-Prog,SCE,October 2017,NL,SC,4.888888889,18
Non-Prog,TX081 AUTONATION HYUNDAI CORPUS CHRI,Non-Prog,SCE,November 2017,NL,SC,4.685714286,35
Non-Prog,TX081 AUTONATION HYUNDAI CORPUS CHRI,Non-Prog,SCE,December 2017,NL,SC,4.629629630,27
Non-Prog,TX081 AUTONATION HYUNDAI CORPUS CHRI,Non-Prog,SCE,January 2018,NL,SC,4.472972973,74
Non-Prog,TX081 AUTONATION HYUNDAI CORPUS CHRI,Non-Prog,SCE,February 2018,NL,SC,4.703703704,54
Non-Prog,TX116 DON DAVIS HYUNDAI,Non-Prog,SCE,October 2017,NL,SC,3.571428571,7
Non-Prog,TX116 DON DAVIS HYUNDAI,Non-Prog,SCE,November 2017,NL,SC,4.25,12
Non-Prog,TX116 DON DAVIS HYUNDAI,Non-Prog,SCE,December 2017,NL,SC,4.2,10
Non-Prog,TX116 DON DAVIS HYUNDAI,Non-Prog,SCE,January 2018,NL,SC,4.227272727,22
Non-Prog,TX116 DON DAVIS HYUNDAI,Non-Prog,SCE,February 2018,NL,SC,4.714285714,7
Non-Prog,TX117 MAC HAIK HYUNDAI,Non-Prog,SCE,October 2017,NL,SC,5,3
Non-Prog,TX117 MAC HAIK HYUNDAI,Non-Prog,SCE,November 2017,NL,SC,4.333333333,6
Non-Prog,TX117 MAC HAIK HYUNDAI,Non-Prog,SCE,December 2017,NL,SC,4,9
Non-Prog,TX117 MAC HAIK HYUNDAI,Non-Prog,SCE,January 2018,NL,SC,4.722222222,18
Non-Prog,TX117 MAC HAIK HYUNDAI,Non-Prog,SCE,February 2018,NL,SC,5,6
Non-Prog,TX125 HYUNDAI OF DEL RIO,Non-Prog,SCE,October 2017,NL,SC,5,1
Non-Prog,TX125 HYUNDAI OF DEL RIO,Non-Prog,SCE,November 2017,NL,SC,4.8,10
Non-Prog,TX125 HYUNDAI OF DEL RIO,Non-Prog,SCE,December 2017,NL,SC,4.75,4
Non-Prog,TX125 HYUNDAI OF DEL RIO,Non-Prog,SCE,January 2018,NL,SC,4.818181818,11
Non-Prog,TX125 HYUNDAI OF DEL RIO,Non-Prog,SCE,February 2018,NL,SC,4.625,8
Non-Prog,TX148 BERT OGDEN HARLINGEN HYUNDAI,Non-Prog,SCE,October 2017,NL,SC,4.8,5
Non-Prog,TX148 BERT OGDEN HARLINGEN HYUNDAI,Non-Prog,SCE,November 2017,NL,SC,3.714285714,7
Non-Prog,TX148 BERT OGDEN HARLINGEN HYUNDAI,Non-Prog,SCE,December 2017,NL,SC,4.8,10
Non-Prog,TX148 BERT OGDEN HARLINGEN HYUNDAI,Non-Prog,SCE,January 2018,NL,SC,4.652173913,23
Non-Prog,TX148 BERT OGDEN HARLINGEN HYUNDAI,Non-Prog,SCE,February 2018,NL,SC,4.833333333,12
Non-Prog,TX154 BROWN HYUNDAI OF LAREDO,Non-Prog,SCE,October 2017,NL,SC,3.4,5
Non-Prog,TX154 BROWN HYUNDAI OF LAREDO,Non-Prog,SCE,November 2017,NL,SC,4.666666667,9
Non-Prog,TX154 BROWN HYUNDAI OF LAREDO,Non-Prog,SCE,December 2017,NL,SC,5,4
Non-Prog,TX154 BROWN HYUNDAI OF LAREDO,Non-Prog,SCE,January 2018,NL,SC,4.833333333,24
Non-Prog,TX154 BROWN HYUNDAI OF LAREDO,Non-Prog,SCE,February 2018,NL,SC,3.714285714,7
Non-Prog,TX160 TIPTON HYUNDAI,Non-Prog,SCE,October 2017,NL,SC,4,1
Non-Prog,TX160 TIPTON HYUNDAI,Non-Prog,SCE,November 2017,NL,SC,4.785714286,14
Non-Prog,TX160 TIPTON HYUNDAI,Non-Prog,SCE,December 2017,NL,SC,4.666666667,9
Non-Prog,TX160 TIPTON HYUNDAI,Non-Prog,SCE,January 2018,NL,SC,4.888888889,18
Non-Prog,TX160 TIPTON HYUNDAI,Non-Prog,SCE,February 2018,NL,SC,4.6,15
Non-Prog,TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,October 2017,NL,SC,4.5,4
Non-Prog,TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,November 2017,NL,SC,4.857142857,21
Non-Prog,TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,December 2017,NL,SC,4.857142857,7
Non-Prog,TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,January 2018,NL,SC,4.769230769,26
Non-Prog,TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,February 2018,NL,SC,4.6,15
Non-Prog,MD008 THOMPSON HYUNDAI,Non-Prog,SO1,October 2017,NL,SO,4.555555556,18
Non-Prog,MD008 THOMPSON HYUNDAI,Non-Prog,SO1,November 2017,NL,SO,4.292682927,41
Non-Prog,MD008 THOMPSON HYUNDAI,Non-Prog,SO1,December 2017,NL,SO,4.179487179,39
Non-Prog,MD008 THOMPSON HYUNDAI,Non-Prog,SO1,January 2018,NL,SO,4.236842105,76
Non-Prog,MD008 THOMPSON HYUNDAI,Non-Prog,SO1,February 2018,NL,SO,4.406779661,59
Non-Prog,MD010 MASSEY HYUNDAI,Non-Prog,SO1,October 2017,NL,SO,4.64,25
Non-Prog,MD010 MASSEY HYUNDAI,Non-Prog,SO1,November 2017,NL,SO,4.578125,64
Non-Prog,MD010 MASSEY HYUNDAI,Non-Prog,SO1,December 2017,NL,SO,4.810810811,37
Non-Prog,MD010 MASSEY HYUNDAI,Non-Prog,SO1,January 2018,NL,SO,4.691489362,94
Non-Prog,MD010 MASSEY HYUNDAI,Non-Prog,SO1,February 2018,NL,SO,4.666666667,63
Non-Prog,MD013 IDEAL HYUNDAI,Non-Prog,SO1,October 2017,NL,SO,3.5,4
Non-Prog,MD013 IDEAL HYUNDAI,Non-Prog,SO1,November 2017,NL,SO,4.470588235,17
Non-Prog,MD013 IDEAL HYUNDAI,Non-Prog,SO1,December 2017,NL,SO,4.666666667,12
Non-Prog,MD013 IDEAL HYUNDAI,Non-Prog,SO1,January 2018,NL,SO,4.725,40
Non-Prog,MD013 IDEAL HYUNDAI,Non-Prog,SO1,February 2018,NL,SO,4.291666667,24
Non-Prog,MD021 BEL AIR HYUNDAI,Non-Prog,SO1,October 2017,NL,SO,4.632653061,49
Non-Prog,MD021 BEL AIR HYUNDAI,Non-Prog,SO1,November 2017,NL,SO,4.690909091,110
Non-Prog,MD021 BEL AIR HYUNDAI,Non-Prog,SO1,December 2017,NL,SO,4.611650485,103
Non-Prog,MD021 BEL AIR HYUNDAI,Non-Prog,SO1,January 2018,NL,SO,4.636363636,231
Non-Prog,MD021 BEL AIR HYUNDAI,Non-Prog,SO1,February 2018,NL,SO,4.608974359,156
Non-Prog,MD022 BOB BELL HYUNDAI,Non-Prog,SO1,October 2017,NL,SO,4.46,50
Non-Prog,MD022 BOB BELL HYUNDAI,Non-Prog,SO1,November 2017,NL,SO,4.525423729,59
Non-Prog,MD022 BOB BELL HYUNDAI,Non-Prog,SO1,December 2017,NL,SO,4.553191489,47
Non-Prog,MD022 BOB BELL HYUNDAI,Non-Prog,SO1,January 2018,NL,SO,4.609523810,105
Non-Prog,MD022 BOB BELL HYUNDAI,Non-Prog,SO1,February 2018,NL,SO,4.615384615,78
Non-Prog,MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,October 2017,NL,SO,4.428571429,21
Non-Prog,MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,November 2017,NL,SO,4.685714286,35
Non-Prog,MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,December 2017,NL,SO,4.666666667,33
Non-Prog,MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,January 2018,NL,SO,4.686046512,86
Non-Prog,MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,February 2018,NL,SO,4.738461538,65
Non-Prog,MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,October 2017,NL,SO,4.6,15
Non-Prog,MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,November 2017,NL,SO,4.787878788,33
Non-Prog,MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,December 2017,NL,SO,4.589743590,39
Non-Prog,MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,January 2018,NL,SO,4.524590164,61
Non-Prog,MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,February 2018,NL,SO,4.534883721,43
Non-Prog,MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,October 2017,NL,SO,4.172413793,29
Non-Prog,MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,November 2017,NL,SO,4.276595745,94
Non-Prog,MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,December 2017,NL,SO,4.5,46
Non-Prog,MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,January 2018,NL,SO,4.348101266,158
Non-Prog,MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,February 2018,NL,SO,4.392156863,102
Non-Prog,MD032 ANTWERPEN HYUNDAI COLUMBIA,Non-Prog,SO1,October 2017,NL,SO,4.368421053,19
Non-Prog,MD032 ANTWERPEN HYUNDAI COLUMBIA,Non-Prog,SO1,November 2017,NL,SO,4.316666667,60
Non-Prog,MD032 ANTWERPEN HYUNDAI COLUMBIA,Non-Prog,SO1,December 2017,NL,SO,4.461538462,26
Non-Prog,MD032 ANTWERPEN HYUNDAI COLUMBIA,Non-Prog,SO1,January 2018,NL,SO,4.467532468,77
Non-Prog,MD032 ANTWERPEN HYUNDAI COLUMBIA,Non-Prog,SO1,February 2018,NL,SO,4.490566038,53
Non-Prog,MD035 PRESTON HYUNDAI,Non-Prog,SO1,October 2017,NL,SO,4.578947368,19
Non-Prog,MD035 PRESTON HYUNDAI,Non-Prog,SO1,November 2017,NL,SO,4.631578947,38
Non-Prog,MD035 PRESTON HYUNDAI,Non-Prog,SO1,December 2017,NL,SO,4.727272727,33
Non-Prog,MD035 PRESTON HYUNDAI,Non-Prog,SO1,January 2018,NL,SO,4.794117647,68
Non-Prog,MD035 PRESTON HYUNDAI,Non-Prog,SO1,February 2018,NL,SO,4.755555556,45
Non-Prog,MD036 THOMAS HYUNDAI,Non-Prog,SO1,October 2017,NL,SO,5,4
Non-Prog,MD036 THOMAS HYUNDAI,Non-Prog,SO1,November 2017,NL,SO,4.666666667,9
Non-Prog,MD036 THOMAS HYUNDAI,Non-Prog,SO1,December 2017,NL,SO,4.222222222,9
Non-Prog,MD036 THOMAS HYUNDAI,Non-Prog,SO1,January 2018,NL,SO,4.666666667,27
Non-Prog,MD036 THOMAS HYUNDAI,Non-Prog,SO1,February 2018,NL,SO,4.75,24
Non-Prog,MD038 OURISMAN HYUNDAI,Non-Prog,SO1,October 2017,NL,SO,4.384615385,13
Non-Prog,MD038 OURISMAN HYUNDAI,Non-Prog,SO1,November 2017,NL,SO,4.475,40
Non-Prog,MD038 OURISMAN HYUNDAI,Non-Prog,SO1,December 2017,NL,SO,4.035714286,28
Non-Prog,MD038 OURISMAN HYUNDAI,Non-Prog,SO1,January 2018,NL,SO,4.397435897,78
Non-Prog,MD038 OURISMAN HYUNDAI,Non-Prog,SO1,February 2018,NL,SO,4.661290323,62
Non-Prog,MD040 ANNAPOLIS HYUNDAI,Non-Prog,SO1,October 2017,NL,SO,4.571428571,14
Non-Prog,MD040 ANNAPOLIS HYUNDAI,Non-Prog,SO1,November 2017,NL,SO,4.833333333,30
Non-Prog,MD040 ANNAPOLIS HYUNDAI,Non-Prog,SO1,December 2017,NL,SO,4.714285714,42
Non-Prog,MD040 ANNAPOLIS HYUNDAI,Non-Prog,SO1,January 2018,NL,SO,4.705882353,51
Non-Prog,MD040 ANNAPOLIS HYUNDAI,Non-Prog,SO1,February 2018,NL,SO,4.846153846,52
Non-Prog,MD042 HERITAGE HYUNDAI TOWSON,Non-Prog,SO1,October 2017,NL,SO,4.551724138,29
Non-Prog,MD042 HERITAGE HYUNDAI TOWSON,Non-Prog,SO1,November 2017,NL,SO,4.608108108,74
Non-Prog,MD042 HERITAGE HYUNDAI TOWSON,Non-Prog,SO1,December 2017,NL,SO,4.292307692,65
Non-Prog,MD042 HERITAGE HYUNDAI TOWSON,Non-Prog,SO1,January 2018,NL,SO,4.232,125
Non-Prog,MD042 HERITAGE HYUNDAI TOWSON,Non-Prog,SO1,February 2018,NL,SO,4.303370787,89
Non-Prog,MD006 POHANKA HYUNDAI,Non-Prog,SO2,October 2017,NL,SO,4.6,15
Non-Prog,MD006 POHANKA HYUNDAI,Non-Prog,SO2,November 2017,NL,SO,4.283950617,81
Non-Prog,MD006 POHANKA HYUNDAI,Non-Prog,SO2,December 2017,NL,SO,4.573529412,68
Non-Prog,MD006 POHANKA HYUNDAI,Non-Prog,SO2,January 2018,NL,SO,4.615384615,169
Non-Prog,MD006 POHANKA HYUNDAI,Non-Prog,SO2,February 2018,NL,SO,4.620689655,116
Non-Prog,MD017 COLLEGE PARK HYUNDAI,Non-Prog,SO2,October 2017,NL,SO,4.6,10
Non-Prog,MD017 COLLEGE PARK HYUNDAI,Non-Prog,SO2,November 2017,NL,SO,4.551724138,29
Non-Prog,MD017 COLLEGE PARK HYUNDAI,Non-Prog,SO2,December 2017,NL,SO,4.5,18
Non-Prog,MD017 COLLEGE PARK HYUNDAI,Non-Prog,SO2,January 2018,NL,SO,4.404761905,42
Non-Prog,MD017 COLLEGE PARK HYUNDAI,Non-Prog,SO2,February 2018,NL,SO,4.733333333,15
Non-Prog,MD020 FITZGERALDS LAKEFOREST HYUNDAI,Non-Prog,SO2,October 2017,NL,SO,4.653061224,49
Non-Prog,MD020 FITZGERALDS LAKEFOREST HYUNDAI,Non-Prog,SO2,November 2017,NL,SO,4.554545455,110
Non-Prog,MD020 FITZGERALDS LAKEFOREST HYUNDAI,Non-Prog,SO2,December 2017,NL,SO,4.614583333,96
Non-Prog,MD020 FITZGERALDS LAKEFOREST HYUNDAI,Non-Prog,SO2,January 2018,NL,SO,4.6,20
Non-Prog,MD020 FITZGERALDS LAKEFOREST HYUNDAI,Non-Prog,SO2,February 2018,NL,SO,4.409090909,66
Non-Prog,MD030 TEAM HYUNDAI,Non-Prog,SO2,October 2017,NL,SO,4.5,10
Non-Prog,MD030 TEAM HYUNDAI,Non-Prog,SO2,November 2017,NL,SO,4.5,8
Non-Prog,MD030 TEAM HYUNDAI,Non-Prog,SO2,December 2017,NL,SO,4.741935484,31
Non-Prog,MD030 TEAM HYUNDAI,Non-Prog,SO2,January 2018,NL,SO,4.818181818,44
Non-Prog,MD030 TEAM HYUNDAI,Non-Prog,SO2,February 2018,NL,SO,4.863636364,22
Non-Prog,MD034 FITZGERALD HYUNDAI,Non-Prog,SO2,October 2017,NL,SO,4.755555556,45
Non-Prog,MD034 FITZGERALD HYUNDAI,Non-Prog,SO2,November 2017,NL,SO,4.629921260,127
Non-Prog,MD034 FITZGERALD HYUNDAI,Non-Prog,SO2,December 2017,NL,SO,4.674242424,132
Non-Prog,MD034 FITZGERALD HYUNDAI,Non-Prog,SO2,January 2018,NL,SO,4.615384615,13
Non-Prog,MD034 FITZGERALD HYUNDAI,Non-Prog,SO2,February 2018,NL,SO,4.505882353,85
Non-Prog,MD041 SHEEHY HYUNDAI OF WALDORF,Non-Prog,SO2,October 2017,NL,SO,4.676470588,34
Non-Prog,MD041 SHEEHY HYUNDAI OF WALDORF,Non-Prog,SO2,November 2017,NL,SO,4.666666667,111
Non-Prog,MD041 SHEEHY HYUNDAI OF WALDORF,Non-Prog,SO2,December 2017,NL,SO,4.761904762,63
Non-Prog,MD041 SHEEHY HYUNDAI OF WALDORF,Non-Prog,SO2,January 2018,NL,SO,4.706896552,174
Non-Prog,MD041 SHEEHY HYUNDAI OF WALDORF,Non-Prog,SO2,February 2018,NL,SO,4.720930233,86
Non-Prog,MD043 OURISMAN HYUNDAI OF BOWIE,Non-Prog,SO2,October 2017,NL,SO,4.115384615,26
Non-Prog,MD043 OURISMAN HYUNDAI OF BOWIE,Non-Prog,SO2,November 2017,NL,SO,4.291666667,48
Non-Prog,MD043 OURISMAN HYUNDAI OF BOWIE,Non-Prog,SO2,December 2017,NL,SO,4.607843137,51
Non-Prog,MD043 OURISMAN HYUNDAI OF BOWIE,Non-Prog,SO2,January 2018,NL,SO,4.401360544,147
Non-Prog,MD043 OURISMAN HYUNDAI OF BOWIE,Non-Prog,SO2,February 2018,NL,SO,4.478723404,94
Non-Prog,VA006 FAIRFAX HYUNDAI,Non-Prog,SO2,October 2017,NL,SO,4.851063830,47
Non-Prog,VA006 FAIRFAX HYUNDAI,Non-Prog,SO2,November 2017,NL,SO,4.675438596,114
Non-Prog,VA006 FAIRFAX HYUNDAI,Non-Prog,SO2,December 2017,NL,SO,4.639639640,111
Non-Prog,VA006 FAIRFAX HYUNDAI,Non-Prog,SO2,January 2018,NL,SO,4.563981043,211
Non-Prog,VA006 FAIRFAX HYUNDAI,Non-Prog,SO2,February 2018,NL,SO,4.717948718,117
Non-Prog,VA018 MALLOY HYUNDAI,Non-Prog,SO2,October 2017,NL,SO,3.846153846,13
Non-Prog,VA018 MALLOY HYUNDAI,Non-Prog,SO2,November 2017,NL,SO,4.5,42
Non-Prog,VA018 MALLOY HYUNDAI,Non-Prog,SO2,December 2017,NL,SO,4.731707317,41
Non-Prog,VA018 MALLOY HYUNDAI,Non-Prog,SO2,January 2018,NL,SO,4.534090909,88
Non-Prog,VA018 MALLOY HYUNDAI,Non-Prog,SO2,February 2018,NL,SO,4.523809524,21
Non-Prog,VA028 ALEXANDRIA HYUNDAI,Non-Prog,SO2,October 2017,NL,SO,4.666666667,27
Non-Prog,VA028 ALEXANDRIA HYUNDAI,Non-Prog,SO2,November 2017,NL,SO,4.526315789,38
