DEALER,DEALER PROGRAM,DIST,Measure Names,Month of Rpt Month_Cal,NATL,REGION CODE,Year of Rpt Month_Cal,% Difference in Cpdol,Cpdol
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cpdol,September,NL,WE,2016,,328381.21
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cpdol,October,NL,WE,2016,,284971.35
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cpdol,November,NL,WE,2016,,266554.92
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cpdol,December,NL,WE,2016,,287858.62
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cpdol,January,NL,WE,2017,,301021.36
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cpdol,February,NL,WE,2017,-8.718406746%,290343.59
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cpdol,March,NL,WE,2017,-8.013101352%,289792.03
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cpdol,April,NL,WE,2017,1.008369836%,284278.35
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cpdol,May,NL,WE,2017,2.673874026%,302555.84
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cpdol,June,NL,WE,2017,18.965923834%,361855.95
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cpdol,July,NL,WE,2017,6.484576923%,337962.06
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cpdol,August,NL,WE,2017,15.082622817%,405311.86
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cpdol,September,NL,WE,2017,15.059290390%,377833.09
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cpdol,October,NL,WE,2017,28.236445523%,365437.13
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cpdol,November,NL,WE,2017,19.438759562%,318369.89
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cpdol,December,NL,WE,2017,4.854747793%,301833.43
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cpdol,January,NL,WE,2018,17.734286364%,354405.35
CA325 TUSTIN HYUNDAI,Non-Prog,WEB,Cpdol,February,NL,WE,2018,30.280014103%,378259.67
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cpdol,February,NL,WE,2016,,87156.27
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cpdol,March,NL,WE,2016,,111825.14
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cpdol,April,NL,WE,2016,,99802.07
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cpdol,May,NL,WE,2016,,89451.13
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cpdol,June,NL,WE,2016,,105103.46
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cpdol,July,NL,WE,2016,,113606.25
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cpdol,August,NL,WE,2016,,115292.67
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cpdol,September,NL,WE,2016,,130065.13
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cpdol,October,NL,WE,2016,,130502.89
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cpdol,November,NL,WE,2016,,113310.77
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cpdol,December,NL,WE,2016,,110500.03
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cpdol,January,NL,WE,2017,,111977.17
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cpdol,February,NL,WE,2017,40.754818902%,122676.65
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cpdol,March,NL,WE,2017,22.626450546%,137127.2
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cpdol,April,NL,WE,2017,23.941056533%,123695.74
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cpdol,May,NL,WE,2017,20.634652687%,107909.06
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cpdol,June,NL,WE,2017,36.844039197%,143827.82
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cpdol,July,NL,WE,2017,38.836824559%,157727.31
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cpdol,August,NL,WE,2017,33.533710339%,153954.58
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cpdol,September,NL,WE,2017,17.456154467%,152769.5
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cpdol,October,NL,WE,2017,11.674660998%,145738.66
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cpdol,November,NL,WE,2017,-4.429746616%,108291.39
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cpdol,December,NL,WE,2017,53.246646177%,169337.59
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cpdol,January,NL,WE,2018,25.953817193%,141039.52
CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,Cpdol,February,NL,WE,2018,25.975277284%,154542.25
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cpdol,February,NL,WE,2016,,62068.11
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cpdol,March,NL,WE,2016,,79993.21
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cpdol,April,NL,WE,2016,,68470.4
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cpdol,May,NL,WE,2016,,69575.39
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cpdol,June,NL,WE,2016,,85705.52
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cpdol,July,NL,WE,2016,,81124.71
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cpdol,August,NL,WE,2016,,80258.18
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cpdol,September,NL,WE,2016,,83043.65
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cpdol,October,NL,WE,2016,,106022.51
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cpdol,November,NL,WE,2016,,84034.6
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cpdol,December,NL,WE,2016,,96441.53
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cpdol,January,NL,WE,2017,,85722.58
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cpdol,February,NL,WE,2017,80.279164292%,111895.87
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cpdol,March,NL,WE,2017,31.884793722%,105498.88
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cpdol,April,NL,WE,2017,92.007027854%,131467.98
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cpdol,May,NL,WE,2017,64.681347816%,114577.69
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cpdol,June,NL,WE,2017,0.230685258%,85903.23
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cpdol,July,NL,WE,2017,7.837944814%,87483.22
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cpdol,August,NL,WE,2017,28.864110798%,103423.99
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cpdol,September,NL,WE,2017,2.245734623%,84908.59
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cpdol,October,NL,WE,2017,-16.305339310%,88735.18
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cpdol,November,NL,WE,2017,-17.102538716%,69662.55
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cpdol,December,NL,WE,2017,-11.413775787%,85433.91
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cpdol,January,NL,WE,2018,-10.683241218%,76564.63
CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,Cpdol,February,NL,WE,2018,-24.897925187%,84036.12
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cpdol,February,NL,WE,2016,,58835.89
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cpdol,March,NL,WE,2016,,80057.77
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cpdol,April,NL,WE,2016,,71999.85
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cpdol,May,NL,WE,2016,,82850.88
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cpdol,June,NL,WE,2016,,71491.34
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cpdol,July,NL,WE,2016,,99985.45
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cpdol,August,NL,WE,2016,,94485.52
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cpdol,September,NL,WE,2016,,83950.13
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cpdol,October,NL,WE,2016,,78364.03
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cpdol,November,NL,WE,2016,,53447.7
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cpdol,December,NL,WE,2016,,60958.17
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cpdol,January,NL,WE,2017,,54771.42
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cpdol,February,NL,WE,2017,-80.459376071%,11496.9
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cpdol,June,NL,WE,2017,31.106271053%,93729.63
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cpdol,July,NL,WE,2017,-25.958236923%,74030.99
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cpdol,August,NL,WE,2017,-15.119681831%,80199.61
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cpdol,September,NL,WE,2017,28.583600764%,107946.1
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cpdol,October,NL,WE,2017,37.916145966%,108076.65
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cpdol,November,NL,WE,2017,65.443489617%,88425.74
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cpdol,December,NL,WE,2017,11.323043326%,67860.49
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cpdol,January,NL,WE,2018,80.777182699%,99014.23
CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,Cpdol,February,NL,WE,2018,807.677808801%,104354.81
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cpdol,February,NL,WE,2016,,15606.16
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cpdol,March,NL,WE,2016,,37835.88
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cpdol,April,NL,WE,2016,,39121.22
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cpdol,May,NL,WE,2016,,41815.19
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cpdol,June,NL,WE,2016,,38508.8
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cpdol,July,NL,WE,2016,,56067.4
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cpdol,August,NL,WE,2016,,64743.21
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cpdol,September,NL,WE,2016,,71720.22
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cpdol,October,NL,WE,2016,,48484.31
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cpdol,November,NL,WE,2016,,64822.41
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cpdol,December,NL,WE,2016,,55142.71
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cpdol,January,NL,WE,2017,,78202.08
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cpdol,February,NL,WE,2017,342.987897087%,69133.4
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cpdol,March,NL,WE,2017,102.654966661%,76676.29
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cpdol,April,NL,WE,2017,124.085700804%,87665.06
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cpdol,May,NL,WE,2017,84.345114778%,77084.26
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cpdol,June,NL,WE,2017,91.004965099%,73553.72
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cpdol,July,NL,WE,2017,29.739938003%,72741.81
CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cpdol,August,NL,WE,2017,-75.026647582%,16168.55
CA375 GARDEN GROVE HYUNDAI,Non-Prog,WEB,Cpdol,August,NL,WE,2017,,117781.84
CA375 GARDEN GROVE HYUNDAI,Non-Prog,WEB,Cpdol,September,NL,WE,2017,,150860.85
CA375 GARDEN GROVE HYUNDAI,Non-Prog,WEB,Cpdol,October,NL,WE,2017,,140923.17
CA375 GARDEN GROVE HYUNDAI,Non-Prog,WEB,Cpdol,November,NL,WE,2017,,128444.19
CA375 GARDEN GROVE HYUNDAI,Non-Prog,WEB,Cpdol,December,NL,WE,2017,,143819.86
CA375 GARDEN GROVE HYUNDAI,Non-Prog,WEB,Cpdol,January,NL,WE,2018,,123701.32
CA375 GARDEN GROVE HYUNDAI,Non-Prog,WEB,Cpdol,February,NL,WE,2018,,137336.14
CA376 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cpdol,September,NL,WE,2017,,77197.02
CA376 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cpdol,October,NL,WE,2017,,80863.16
CA376 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cpdol,November,NL,WE,2017,,73693.03
CA376 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cpdol,December,NL,WE,2017,,85748.38
CA376 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cpdol,January,NL,WE,2018,,99317.94
CA376 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cpdol,February,NL,WE,2018,,85948.74
CA377 RUSSELL WESTBROOK HYUNDAI ANAH,Non-Prog,WEB,Cpdol,August,NL,WE,2017,,41420.28
CA377 RUSSELL WESTBROOK HYUNDAI ANAH,Non-Prog,WEB,Cpdol,September,NL,WE,2017,,198063.22
CA377 RUSSELL WESTBROOK HYUNDAI ANAH,Non-Prog,WEB,Cpdol,October,NL,WE,2017,,193291.89
CA377 RUSSELL WESTBROOK HYUNDAI ANAH,Non-Prog,WEB,Cpdol,November,NL,WE,2017,,185130.42
CA377 RUSSELL WESTBROOK HYUNDAI ANAH,Non-Prog,WEB,Cpdol,December,NL,WE,2017,,175602.69
CA377 RUSSELL WESTBROOK HYUNDAI ANAH,Non-Prog,WEB,Cpdol,January,NL,WE,2018,,192479.95
CA377 RUSSELL WESTBROOK HYUNDAI ANAH,Non-Prog,WEB,Cpdol,February,NL,WE,2018,,200051.96
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cpdol,February,NL,WE,2016,,25579.23
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cpdol,March,NL,WE,2016,,36125.31
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cpdol,April,NL,WE,2016,,41377.19
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cpdol,May,NL,WE,2016,,33400.08
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cpdol,June,NL,WE,2016,,28415.8
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cpdol,July,NL,WE,2016,,27009.35
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cpdol,August,NL,WE,2016,,22499.2
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cpdol,September,NL,WE,2016,,27890.4
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cpdol,October,NL,WE,2016,,26200.61
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cpdol,November,NL,WE,2016,,25365.21
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cpdol,December,NL,WE,2016,,21973.09
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cpdol,January,NL,WE,2017,,28075.59
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cpdol,February,NL,WE,2017,-22.481599329%,19828.61
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cpdol,March,NL,WE,2017,3.545519748%,37406.14
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cpdol,April,NL,WE,2017,-40.034859786%,24811.89
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cpdol,May,NL,WE,2017,-43.364057811%,18916.45
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cpdol,June,NL,WE,2017,-16.944024099%,23601.02
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cpdol,July,NL,WE,2017,-8.476249891%,24719.97
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cpdol,August,NL,WE,2017,10.321655881%,24821.49
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cpdol,September,NL,WE,2017,-8.268544015%,25584.27
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cpdol,October,NL,WE,2017,2.543872070%,26867.12
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cpdol,November,NL,WE,2017,8.538979177%,27531.14
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cpdol,December,NL,WE,2017,34.504432467%,29554.78
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cpdol,January,NL,WE,2018,-42.217100335%,16222.89
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cpdol,February,NL,WE,2018,29.011110713%,25581.11
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cpdol,February,NL,WE,2016,,72422.5
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cpdol,March,NL,WE,2016,,104899.3
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cpdol,April,NL,WE,2016,,99093.97
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cpdol,May,NL,WE,2016,,106502.66
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cpdol,June,NL,WE,2016,,86785.88
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cpdol,July,NL,WE,2016,,103734.93
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cpdol,August,NL,WE,2016,,113115.31
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cpdol,September,NL,WE,2016,,93543.16
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cpdol,October,NL,WE,2016,,110570.59
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cpdol,November,NL,WE,2016,,95437.21
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cpdol,December,NL,WE,2016,,124349.47
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cpdol,January,NL,WE,2017,,104780.64
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cpdol,February,NL,WE,2017,76.609258173%,127904.84
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cpdol,March,NL,WE,2017,18.881794254%,124706.17
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cpdol,April,NL,WE,2017,18.132606858%,117062.29
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cpdol,May,NL,WE,2017,-7.062969131%,98980.41
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cpdol,June,NL,WE,2017,19.071547123%,103337.29
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cpdol,July,NL,WE,2017,32.877363488%,137840.24
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cpdol,August,NL,WE,2017,34.936729608%,152634.1
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cpdol,September,NL,WE,2017,20.041358449%,112290.48
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cpdol,October,NL,WE,2017,4.612492345%,115670.65
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cpdol,November,NL,WE,2017,41.560393478%,135101.29
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cpdol,December,NL,WE,2017,2.983422446%,128059.34
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cpdol,January,NL,WE,2018,10.530237265%,115814.29
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cpdol,February,NL,WE,2018,-8.134696076%,117500.17
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cpdol,February,NL,WE,2016,,19707.81
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cpdol,March,NL,WE,2016,,27511.25
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cpdol,April,NL,WE,2016,,29967.69
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cpdol,May,NL,WE,2016,,18383.58
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cpdol,June,NL,WE,2016,,32945.25
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cpdol,July,NL,WE,2016,,20674.14
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cpdol,August,NL,WE,2016,,32243.04
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cpdol,September,NL,WE,2016,,28086.59
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cpdol,October,NL,WE,2016,,30706.57
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cpdol,November,NL,WE,2016,,27300.15
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cpdol,December,NL,WE,2016,,23704.91
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cpdol,January,NL,WE,2017,,19581.56
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cpdol,February,NL,WE,2017,49.008134339%,29366.24
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cpdol,March,NL,WE,2017,44.752855650%,39823.32
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cpdol,April,NL,WE,2017,-19.329084090%,24175.21
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cpdol,May,NL,WE,2017,79.278192822%,32957.75
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cpdol,June,NL,WE,2017,38.626418072%,45670.82
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cpdol,July,NL,WE,2017,30.917223159%,27066.01
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cpdol,August,NL,WE,2017,19.224738114%,38441.68
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cpdol,September,NL,WE,2017,45.279473229%,40804.05
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cpdol,October,NL,WE,2017,9.326180032%,33570.32
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cpdol,November,NL,WE,2017,-1.224462137%,26965.87
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cpdol,December,NL,WE,2017,24.718929538%,29564.51
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cpdol,January,NL,WE,2018,125.868112653%,44228.5
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cpdol,February,NL,WE,2018,-31.422170492%,20138.73
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cpdol,February,NL,WE,2016,,102757.74
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cpdol,March,NL,WE,2016,,87928.1
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cpdol,April,NL,WE,2016,,75375.05
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cpdol,May,NL,WE,2016,,65395.06
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cpdol,June,NL,WE,2016,,78680.82
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cpdol,July,NL,WE,2016,,78386.4
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cpdol,August,NL,WE,2016,,103586.35
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cpdol,September,NL,WE,2016,,99160.42
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cpdol,October,NL,WE,2016,,73902.86
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cpdol,November,NL,WE,2016,,73982.08
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cpdol,December,NL,WE,2016,,55476.47
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cpdol,January,NL,WE,2017,,62502.83
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cpdol,February,NL,WE,2017,-37.196721142%,64535.23
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cpdol,March,NL,WE,2017,-17.705227339%,72360.23
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cpdol,April,NL,WE,2017,35.291625014%,101976.13
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cpdol,May,NL,WE,2017,45.404928140%,95087.64
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cpdol,June,NL,WE,2017,21.991356979%,95983.8
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cpdol,July,NL,WE,2017,-4.420498964%,74921.33
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cpdol,August,NL,WE,2017,-15.081292081%,87964.19
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cpdol,September,NL,WE,2017,-20.824568916%,78510.69
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cpdol,October,NL,WE,2017,56.751024250%,115843.49
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cpdol,November,NL,WE,2017,66.135407385%,122910.43
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cpdol,December,NL,WE,2017,71.470102550%,95125.56
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cpdol,January,NL,WE,2018,54.777055695%,96740.04
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cpdol,February,NL,WE,2018,39.250747228%,89865.79
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cpdol,February,NL,WE,2016,,70060.31
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cpdol,March,NL,WE,2016,,72901.9
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cpdol,April,NL,WE,2016,,66492.75
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cpdol,May,NL,WE,2016,,52492.72
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cpdol,June,NL,WE,2016,,72366.14
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cpdol,July,NL,WE,2016,,80426.6
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cpdol,August,NL,WE,2016,,114694.27
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cpdol,September,NL,WE,2016,,59571.3
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cpdol,October,NL,WE,2016,,85341.78
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cpdol,November,NL,WE,2016,,65486.27
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cpdol,December,NL,WE,2016,,46425.85
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cpdol,January,NL,WE,2017,,62586.26
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cpdol,February,NL,WE,2017,-25.252757232%,52368.15
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cpdol,March,NL,WE,2017,-13.726185463%,62895.25
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cpdol,April,NL,WE,2017,-20.792552572%,52667.21
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cpdol,May,NL,WE,2017,25.817484786%,66045.02
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cpdol,June,NL,WE,2017,16.689628603%,84443.78
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cpdol,July,NL,WE,2017,-22.563082363%,62279.88
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cpdol,August,NL,WE,2017,-22.583534470%,88792.25
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cpdol,September,NL,WE,2017,37.091418183%,81667.14
